census_year,HEI_code,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses
2019,15032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,private_nonprofit,university,14626,4,42,4203006,1,48976340.02,4881148.6,4403563.94,11368311.14,3974792.38,6337959.08,19201753.52,2636427.57,2419611.81,7863053.82
2019,15059,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,federally_owned,university,14677,1,15,1506807,2,622517,13024976.16,1077216,120472646.94,0,22625220.49,45235550.48,32664947,11230411.13,2913191.91
2019,15079,FACULDADE MASTER DE PARAUAPEBAS - FAMAP,private_for_profit,faculty,14728,1,15,1505536,1,3781000,0,0,235566.75,126441.85,25022.94,1487267.13,1500000,16000,23602.15
2019,15121,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,federally_owned,university,14750,4,42,4204202,2,400366.5,283757669.71,0,105829304.99,52232261.7,66510374.28,63555813.39,11659265.81,1202286.6,0
2019,15133,FACULDADE JARDINS,private_for_profit,faculty,14790,2,28,2800308,2,2500000,5e+05,5e+05,1200000,7e+05,7e+05,3e+05,150000,250000,2e+05
2019,15135,FACULDADE DE TECNOLOGIA SENAC AMAZONAS,private_nonprofit,faculty,14376,1,13,1302603,2,619955.09,0,30261.48,378908.96,496482.3,349099.56,725165.57,9512.18,0,0
2019,15173,FACULDADE EVANGÉLICA DE JARAGUÁ,private_for_profit,faculty,267,5,52,5211800,1,222087365.89,0,8741825.14,76363074.63,20178068.26,27589456.09,36488840.73,17354711.21,4996839.33,29790444.33
2019,15236,FACULDADE DE TECNOLOGIA ALCIDES MAYA,private_for_profit,faculty,13952,4,43,4314902,2,1647977.9,0,4258.79,218568.17,760098.53,230347.57,0,0,0,403627.99
2019,15272,"FACULDADE DE TECNOLOGIA, EDUCAÇÃO SUPERIOR E PROFISSIONAL",private_for_profit,faculty,14923,2,22,2211001,1,1772775.72,0,157204.06,723906.72,201600,405300.72,388156.66,39401.59,19504.16,32408.16
2019,15280,"Faculdade Brasileira de Ensino, Pesquisa e Extensão",private_for_profit,faculty,12909,2,25,2507507,1,690520,0,0,235000,108000,67500,228035,35000,15000,0
2019,15351,Centro de Ensino Superior Riograndense Marau CESURG,private_for_profit,faculty,16446,4,43,4311809,2,1683876.63,0,0,847470.12,198900.91,239354.76,195638.12,455166.95,0,0
2019,15357,Faculdade Presidente Antônio Carlos de Ubá,private_nonprofit,faculty,221,3,31,3169901,2,17751170,0,113290,3308107,2205405,1723577,9226760,0,0,3319
2019,15382,Faculdade Noroeste do Mato Grosso,private_for_profit,faculty,14953,5,51,5105150,1,4990457.2,0,0,1442490.18,360622.54,960214.47,318650.58,258912.75,0,1111115.89
2019,15383,FACULDADE PARA O DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA,private_for_profit,faculty,14970,1,15,1505536,2,6503744.85,0,0,761841.92,417978.43,297193.45,1954759.83,515719.07,0,0
2019,15401,Faculdade FIPECAFI,private_nonprofit,faculty,3558,3,35,3550308,1,36588037.67,0,279682.44,3774443.35,4051370.04,4218131.86,14609852.82,630865.39,0,4800774.71
2019,15410,Faculdade de Ciencias Humanas e Sociais de Serra Talhada,special,faculty,430,2,26,2613909,1,3062642.12,670803.79,1386765,3275000,141.58,796438.83,613564.26,4655.32,16230.64,178000
2019,15428,Faculdade UNIRB - NATAL,private_nonprofit,faculty,16248,2,24,2408102,1,27022410,850000,0,2138647,1151580,1216450,2588038,0,436800,3252722
2019,15433,FACULDADE CATÓLICA DE MATO GROSSO,private_nonprofit,faculty,14981,5,51,5108402,1,1954246.43,0,384128.65,879777.45,149202.02,404264.82,203694.92,129281.01,0,1249255.67
2019,15445,FACULDADE DA INDÚSTRIA CURITIBA,private_nonprofit,faculty,16065,4,41,4106902,1,22878711.36,0,401934.62,2409671.55,3869267.03,6256930.08,8921777.75,754257.87,0,275576.79
2019,15450,Faculdade Única de Ipatinga,private_for_profit,faculty,17342,3,31,3131307,2,26623321.75,0,2363513.33,4902436.74,1729590.09,7960372.77,3386731.73,718287.94,0,274548.56
2019,15451,Faculdade de Direito de Ipatinga,private_nonprofit,faculty,13922,3,31,3131307,1,3992690,0,0,1722321,740532,549762.26,698203.47,267408.27,0,14463
2019,15452,CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO,private_for_profit,university_center,1049,3,31,3107406,2,69177448,0,1110080,9229275,5977225,6748436,8818115,1392185.92,0,32145027
2019,15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,private_nonprofit,faculty,221,3,31,3118304,2,27511628,0,786691,5169711,3446473,2460506,10099886,425240,0,18723
2019,15467,Faculdade Presidente Antônio Carlos de Visconde do Rio Branco,private_nonprofit,faculty,221,3,31,3172004,2,3594797,0,77470,839329,559552,418173,1553054,60307,0,9008
2019,15468,Faculdade Presidente Antônio Carlos de Leopoldina,private_nonprofit,faculty,221,3,31,3138401,2,2516745,118285,31497,653655,435770,289925,1270011,0,0,2315
2019,15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,federally_owned,university,16658,2,23,2311603,2,794261.08,154233698.76,96633.34,74821053.2,0,22601829.12,45737634.83,7550634.24,63888.05,0
2019,15501,Faculdade de Tecnologia SENAI Roberto Simonsen,private_nonprofit,faculty,796,3,35,3550308,2,835078.44,1428118.85,0,780499.44,266027.64,900013.29,316656.92,0,0,0
2019,15502,Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle,private_nonprofit,faculty,796,3,35,3550308,2,663616.71,0,9669.76,379508.95,29400,181002.81,58470.32,0,0,0
2019,15504,FACULDADE IRECÊ,private_for_profit,faculty,15012,2,29,2914604,2,5883160.29,0,627588.33,2581021.73,774306.52,400735.63,938222.22,982338.24,31539.78,0
2019,15507,"Instituto Federal de Educação, Ciência e Tecnologia do Acre",federally_owned,federal_institute,15014,1,12,1200401,2,1845,123046370.18,58967.21,57818671.05,28264736.7,34557097.91,16754793.13,213814.12,79000,0
2019,15508,Centro de Ensino Unificado do Piauí,private_nonprofit,faculty,770,2,22,2211001,1,180504753.73,0,65805435.42,44466253.1,15701434.9,36471576,54763188,5175588,402810,68449701.46
2019,15520,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL",federally_owned,federal_institute,15019,5,50,5002704,2,481107.64,214585721.37,991696.09,98472474.42,46458950.24,40525457.78,39353658.37,7682993.34,751969.97,829861.42
2019,15521,FACULDADE CATÓLICA DE SÃO JOSÉ DOS CAMPOS,private_nonprofit,faculty,15021,3,35,3549904,1,287337.43,459457,41521.73,179524.34,148273.61,247721.57,217465.01,0,0,8573.87
2019,15522,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ",federally_owned,federal_institute,15022,1,16,1600303,2,344993,0,0,45535264,19515112,14333549,15520405,2000922,194496,0
2019,15526,FACULDADE DE GESTAO E NEGOCIOS DE FORTALEZA,private_for_profit,faculty,15026,2,23,2304400,2,1777297.38,0,6288.16,532206.83,461162.26,723106.38,27548.38,0,0,1625666.62
2019,15562,Faculdade Batista do Cariri,private_nonprofit,faculty,15035,2,23,2304202,1,985784.61,0,5250.5,270112.85,210132.45,25964.39,53806.75,0,0,383078.65
2019,15576,Faculdade de Tecnologia de Mogi das Cruzes,state_owned,faculty,33,3,35,3530607,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15581,Faculdade de Tecnologia de São José dos Campos - Jessen Vidal,state_owned,faculty,33,3,35,3549904,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15585,Faculdade de Tecnologia Santo André,state_owned,faculty,33,3,35,3547809,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15639,Faculdade de Tecnologia de Itaquaquecetuba,state_owned,faculty,33,3,35,3523107,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15680,Fatec Cruzeiro - Prof. Waldomiro May,state_owned,faculty,33,3,35,3513405,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15682,Faculdade de Tecnologia de Piracicaba,state_owned,faculty,33,3,35,3538709,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15687,Faculdade de Tecnologia de Pindamonhangaba,state_owned,faculty,33,3,35,3538006,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15688,FACULDADE DE TECONOLOGIA DA ZONA SUL,state_owned,faculty,33,3,35,3550308,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15689,Faculdade de Tecnologia de Bauru,state_owned,faculty,33,3,35,3506003,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17654041.08,0,0
2019,15693,Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende,state_owned,faculty,33,3,35,3522307,1,0,629874491.31,0,371346187.75,44344294.36,139489504.15,57049463.96,17645041.08,0,0
2019,15695,Faculdade de Tecnologia Dom Amaury Castanho,state_owned,faculty,33,3,35,3523909,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15696,Faculdade de Tecnologia de Sertãozinho,state_owned,faculty,33,3,35,3551702,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15697,Faculdade de Tecnologia de Araçatuba,state_owned,faculty,33,3,35,3502804,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15704,Faculdade de Tecnologia de Capão Bonito,state_owned,faculty,33,3,35,3510203,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15708,Faculdade de Tecnologia Dr. Thomaz Novelino,state_owned,faculty,33,3,35,3516200,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15709,Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar,state_owned,faculty,33,3,35,3534401,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15714,Fatec Arthur Azevedo - Mogi Mirim,state_owned,faculty,33,3,35,3530805,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15715,FACULDADE DE TECNOLOGIA PROFESSOR ANTÔNIO SEABRA,state_owned,faculty,33,3,35,3527108,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15745,Faculdade de Tecnologia de São Caetano do Sul,state_owned,faculty,33,3,35,3548807,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15746,Faculdade de Tecnologia do Ipiranga,state_owned,faculty,33,3,35,3550308,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15752,Faculdade de Tecnologia de Guarulhos,state_owned,faculty,33,3,35,3518800,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15753,FACULDADE DE TECNOLOGIA NILO DE STÉFANI - JABOTICABAL,state_owned,faculty,33,3,35,3524303,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15757,Faculdade de Tecnologia de Barueri,state_owned,faculty,33,3,35,3505708,1,0,629874491.31,0,371346187.15,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15769,Faculdade de Tecnologia de Jales,state_owned,faculty,33,3,35,3524808,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15784,Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia,state_owned,faculty,33,3,35,3529005,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15793,Faculdade de Tecnologia de São Sebastião,state_owned,faculty,33,3,35,3550704,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15803,FACULDADE DE TECNOLOGIA DE TATUÍ - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO,state_owned,faculty,33,3,35,3554003,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,15839,Faculdade Pitágoras da Paraíba,private_for_profit,faculty,15205,2,25,2507507,1,2423066.47,0,45352.68,1700192.73,8958.52,887036.53,1532953.38,382602.24,0,1152816.18
2019,15859,Faculdade Católica Paulista,private_nonprofit,faculty,15215,3,35,3529005,1,0,0,36672.62,513689.4,379450.49,455501.34,6346946.24,0,0,0
2019,15873,Faculdade Itaquá,private_for_profit,faculty,15224,3,35,3523107,2,127056.53,0,0,251351.03,7361.26,56520.76,95444.62,0,0,0
2019,15894,SOBRESP - Faculdade de Ciências da Saúde,private_for_profit,faculty,14217,4,43,4316907,1,4790237.15,0,4422.52,1530769.1,576211.55,699491.62,967994.7,6590,500,1076024.7
2019,15922,Faculdade Bíblica das Assembléias de Deus,private_nonprofit,faculty,14967,3,35,3538006,2,145459.91,3236.03,0,146407.92,80217.9,69203.92,0,0,0,0
2019,15980,FG Faculdade Global,private_for_profit,faculty,15272,4,43,4314902,1,13709431.55,0,180.76,591342.01,2806384.07,698368.03,1933882.69,0,0,2874773.66
2019,16010,FACULDADE DE ENSINO SUPERIOR DE LINHARES,municipally_owned,faculty,13139,3,32,3203205,2,0,5908000,0,2018991.93,1187620,1111323.33,1257327.19,115729.23,6462.46,0
2019,16037,Instituto Superior de Ciencias Policiais,federally_owned,faculty,15194,5,53,5300108,2,0,0.02,0.02,610857.79,1247648.67,390948.48,443960.51,386925,45000,0
2019,16194,Faculdade Gran Tietê,private_for_profit,faculty,15328,3,35,3505302,2,3569190.9,0,366858.57,749459.32,199223.37,216621.22,550779.1,0,0,2647948.18
2019,16225,Faculdade Regional do Jacuípe,private_for_profit,faculty,12594,2,29,2906873,2,480000,166000,21500,165700,195500,57790,96000,21500,16500,90000
2019,16245,FACULDADE ESCOLA DE NEGÓCIOS EXCELLENCE,private_for_profit,faculty,15365,2,21,2111300,2,127850,0,3620,32620,28529,0,0,0,0,0
2019,16395,Faculdade de Tecnologia de Carapicuiba,state_owned,faculty,33,3,35,3510609,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,16410,Faculdade de Tecnologia de Catanduva,state_owned,faculty,33,3,35,3511102,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,16502,FACULDADE PESTALOZZI DE FRANCA,private_nonprofit,faculty,15452,3,35,3516200,2,545906,0,18769,204531.56,120475.19,21130.23,0,0,0,0
2019,16525,FACULDADE DUARTE COELHO,private_for_profit,faculty,15463,2,26,2614501,2,133070.63,0,21288,73870,35729,1620,4046,0,0,0
2019,16543,Faculdade Metropolitana do Estado de São Paulo,private_for_profit,faculty,15474,3,35,3543402,2,3000642.68,0,0,685952.69,369359.09,274899.8,710499.56,3e+05,1e+05,1e+05
2019,16559,FACULDADE SÃO FRANCISCO DO CEARÁ,private_for_profit,faculty,2866,2,23,2305506,2,1030761.47,0,0,796679.56,128405.84,4393.59,94446.68,0,0,423.38
2019,16628,Faculdade ANASPS,private_nonprofit,faculty,15496,5,53,5300108,1,21698.43,0,915609.7,177724.86,62069.86,73111.76,261705.69,1280.98,0,315084.67
2019,16654,FACULDADE UNIRB - SERRINHA,private_for_profit,faculty,15503,2,29,2930501,2,161188,0,0,33995,15829,15445,15216,0,4336,13830
2019,16691,Faculdade NETCOM,private_for_profit,faculty,15514,2,21,2111300,2,79132.5,0,0,21985,113110,14920.11,0,22622,0,21802.5
2019,16725,Faculdade de Educacao e Tecnologia do Para,private_nonprofit,faculty,15522,1,15,1500107,2,437601.2,65640.18,175040.48,223596.2,41039.43,177880.6,33914.09,54262.55,33914,32900
2019,16728,"FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE",private_for_profit,faculty,15521,1,17,1721000,2,39041015.79,0,4349073.65,5837307.49,1987800.81,3334734.52,8620674.17,36079.69,354927.78,2886219.4
2019,16759,FACULDADE DO BICO,private_nonprofit,faculty,16871,1,17,1702554,1,4013286.93,0,0,673292.95,1159247.19,419330.14,0,0,0,731408.93
2019,16781,Faculdade Rio Sono,private_nonprofit,faculty,2966,1,17,1716505,1,55937.54,10000,45320,75400,22545,8750,12500,0,0,7000
2019,16782,Faculdade Mário Quintana,private_for_profit,faculty,15541,4,43,4314902,1,1467013.91,0,0,690032.02,175708,140528.83,13831.06,262536.99,24340.5,30205.13
2019,16816,Faculdade de Ensino Superior do  Sul do Pará,private_for_profit,faculty,15543,1,15,1506138,2,116547,0,229000,112317.49,63370.74,119904.4,30811.47,111133.4,0,5786.6
2019,16864,Faculdade Cultura Inglesa,private_nonprofit,faculty,15557,3,35,3550308,2,1216476.27,0,7171.15,891839.04,547694.28,1075880.46,779820.91,0,0,109079.15
2019,16879,Faculdade de Medicina de Olinda,private_for_profit,faculty,15559,2,26,2609600,1,68370199.14,0,280463.77,9904683.52,4673846.37,5691112.42,12453737.72,1241739.24,87563.8,1453732.32
2019,16898,FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA AMAZÔNIA,private_for_profit,faculty,15561,1,15,1500107,2,3932650.38,0,132002.83,594562.35,652364.84,198652.3,570182.2,0,38450,125632.5
2019,16901,INSTITUTO EDUCATIE,private_for_profit,faculty,15563,3,35,3550308,1,649689.58,0,0,491149.42,104000,106619.59,10020.57,0,0,0
2019,16914,Faculdade Leonardo da Vinci - Santa Catarina,private_for_profit,faculty,821,4,42,4218202,2,8096725.32,0,756,1306460.21,501645.93,673649.99,1439411.35,0,0,38693.18
2019,16918,FACULDADE CATÓLICA DE FEIRA DE SANTANA,private_nonprofit,faculty,15569,2,29,2910800,2,767949.85,104707.21,38681.83,339762.27,122539.93,207607.31,152866.71,0,0,0
2019,16934,Faculdade Melies de Tecnologia,private_for_profit,faculty,15572,3,35,3550308,1,6542443.31,0,0,1445833.02,713315.99,715236.81,1322953.05,416340.83,0,1768793.42
2019,16943,FACULDADE UNINASSAU PARNAMIRIM,private_for_profit,faculty,15562,2,24,2403251,2,3310622.22,0,6655.5,926509.04,316243.11,720097.76,190104.04,62450.36,0,2005738.36
2019,16948,Faculdade 28 de Agosto de Ensino e Pesquisa,private_nonprofit,faculty,15575,3,35,3550308,2,59615.6,0,135836.03,140333.98,381645.21,341496.05,14915.93,39828.21,11760,360842.52
2019,16964,Faculdade de Tecnologia de Horizonte,private_for_profit,faculty,15581,2,23,2305233,1,268935.5,2945865.69,23484.76,577367.72,614784.18,204001.95,347596.35,1437071.17,0,57464.58
2019,16967,FACULDADE SENAI RIO,private_nonprofit,faculty,15582,3,33,3304557,2,480295,0,9,692903,416320,699461,395086,580,0,0
2019,17014,CENTRO SUPERIOR DE ESTUDOS JURÍDICOS CARLOS DRUMMOND DE ANDRADE,private_nonprofit,faculty,15603,3,35,3550308,1,1985912.13,0,2673.97,410077.19,11111,183232.37,454656.01,350980,0,10465.65
2019,17025,Faculdade de Educação Superior de Paragominas,private_for_profit,faculty,15607,1,15,1505502,2,2004000,0,0,368000,222960,129400,85000,0,15000,112500
2019,17115,FACULDADE TRÊS MARIAS,private_for_profit,faculty,15631,2,25,2507507,1,986628.95,0,3404.34,170596.19,260099.26,72735.77,195555.54,19049.89,0,13023.5
2019,17116,Faculdade de Ciências de Goiana,private_nonprofit,faculty,718,2,26,2606200,2,132000,0,52400,76800,27600,18650,12000,26200,0,11450
2019,17118,Faculdade do Norte de Mato Grosso,private_for_profit,faculty,14953,5,51,5104104,1,4990457.2,0,0,1442490.18,360622.54,960214.47,318650.58,258912.75,0,1111115.89
2019,17138,Centro Universitário - Católica de Santa Catarina em Joinville,private_nonprofit,university_center,419,4,42,4209102,1,53322031.56,0,131472.97,15068995.95,5573464.25,16424410.6,17617735.78,2191935.9,4879.43,492206.85
2019,17200,Faculdade Brasileira de Tributação,private_for_profit,faculty,15650,4,43,4314902,2,1852043.97,0,279572.25,221106.25,682832.62,215284.36,282683.97,0,0,2168772.19
2019,17224,Faculdade Cesmac do Sertão,private_nonprofit,faculty,404,2,27,2706307,1,212341252,0,14417040,68928970,35148771,41526325,38950110,7097013,3980001,3760140
2019,17226,Faculdade Cesmac do Agreste,private_nonprofit,faculty,404,2,27,2700300,1,212341252,0,14417040,68928970,35148771,41526325,38950110,7097013,3980001,3760140
2019,17277,Faculdade  SENAC Criciúma,private_nonprofit,faculty,2084,4,42,4204608,2,1743756.69,0,3908.78,1390353.17,903845.95,1050982.4,314205.96,5e+06,55594.99,1461794.04
2019,17284,FACULDADE UNINASSAU SÃO LUÍS,private_nonprofit,faculty,2587,2,21,2111300,1,37799638.63,0,136529.16,6754108.66,1236484.18,4915588.03,2832148.78,326149.54,0,10630695.92
2019,17288,Faculdade Teológica Betânia,private_nonprofit,faculty,15669,4,41,4106902,2,428092.3,61973.17,1,77857.34,108245.62,105954.53,158290.82,15347.62,1217.97,14378
2019,17289,Faculdade Uriel de Almeida Leitão,private_for_profit,faculty,1172,3,31,3113404,2,524601.81,0,0,93708.18,16231.39,65760.84,0,68182.57,0,202669.05
2019,17322,Faculdade Integrada de Araguatins,private_nonprofit,faculty,3168,1,17,1702208,1,639381.78,0,789.91,177150.07,284017.17,21261.14,69591.75,8907.26,7809.3,70985.74
2019,17326,FACULDADE GIANNA BERETTA,private_for_profit,faculty,15678,2,21,2111300,2,846592.89,0,0,211057.61,262163.21,158527.5,0,0,0,0
2019,17348,Faculdade Alis de Itabirito,private_nonprofit,faculty,1209,3,31,3131901,1,5736590.55,0,4586.81,1536909.33,370166.46,628714.04,602414.73,12435.01,1340585.74,385854.03
2019,17352,Faculdade de Educação Memorial Adelaide Franco,private_for_profit,faculty,15689,2,21,2108207,1,2298000,0,58000,119314,144372.6,11549.8,62100,18000,0,60105.45
2019,17355,Faculdade de Educação em Ciências da Saúde,private_nonprofit,faculty,10939,3,35,3550308,2,2057928.17,0,0,338888.7,931943.92,435571.66,0,0,0,0
2019,17394,Faculdade Alencarina de Sobral,private_nonprofit,faculty,1390,2,23,2312908,1,303729855.6,0,1804432.39,56897831,33379532,6443499.5,5985925.6,14301313,6091440.81,50974376.92
2019,17400,Faculdade Menino Deus,private_for_profit,faculty,15699,4,43,4314902,2,347613,0,0,183633,25000,123816,5000,25000,0,0
2019,17401,Faculdade de Tecnologia CNA,private_nonprofit,faculty,15700,5,53,5300108,2,620095.37,3504065.9,49994.63,1411749.89,873248.9,1455649.87,1128032.02,0,0,48345.42
2019,17403,FACULDADE ARI DE SÁ,private_for_profit,faculty,16735,2,23,2304400,2,4735318.13,0,79432.01,4617878.05,1729858.97,2328844.79,2134724.08,477630.35,0,804173.53
2019,17405,FACULDADE AFONSO MAFRENSE,private_for_profit,faculty,15703,2,22,2210607,2,490000,0,0,240000,12000,22300,43498.33,30000,3000,0
2019,17420,FACULDADE CESUMAR DE PONTA GROSSA,private_for_profit,faculty,560,4,41,4119905,1,624834319,0,55402991.48,89204203.73,86608512.06,54101081.69,272056800.79,64962409.23,3371290,85039531.81
2019,17433,FACULDADE SANTO AGOSTINHO DE VITÓRIA DA CONQUISTA,private_for_profit,faculty,1264,2,29,2933307,1,125655217.15,0,59050.11,15605244.19,8103144.31,13353675.62,7434142.87,3636137.1,0,30191594.37
2019,17438,Faculdade Católica Cavanis do Sudoeste do Pará,private_nonprofit,faculty,15505,1,15,1505031,1,422362.21,328783.86,149629.35,87744.33,100429.61,18610.56,164976.36,317040.76,16053.38,0
2019,17460,FACULDADE Profissional,private_for_profit,faculty,14791,4,41,4106902,1,42000,0,0,18000,12000,0,0,0,0,0
2019,17487,Faculdade Metropolitana do Marajó,private_for_profit,faculty,15717,1,15,1501808,2,840470,0,155530,146860,135246.48,23323.3,36000,0,0,36890
2019,17490,FACULDADE JOÃO PAULO II,private_for_profit,faculty,15725,5,52,5218508,1,448189.91,0,0,40215.58,11976,19612.7,0,0,0,80735.23
2019,17498,FACULDADE DE SAÚDE SANTO AGOSTINHO DE VITÓRIA DA CONQUISTA,private_for_profit,faculty,1264,2,29,2933307,1,125655217.15,0,59050.11,15605244.19,8103144.31,13353675.62,7434142.87,3636137.1,0,30191594.37
2019,17499,Faculdade Vidal de Limoeiro,private_for_profit,faculty,15728,2,23,2307601,2,1197978.37,0,6703.03,362439.4,155765.02,175469.54,167526.92,0,0,0
2019,17516,Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira,private_nonprofit,faculty,796,3,35,3550308,2,349518,684933,0,469822,142687,402421,19214,0,0,0
2019,17553,Faculdade Waldir Filho,private_for_profit,faculty,15739,2,21,2105708,2,313918.64,0,181.6,72128.65,67229.2,33545.1,0,3250,0,313486.21
2019,17558,Faculdade Santo André,private_nonprofit,faculty,13224,1,11,1100304,2,153000,0,65000,32000,15000,5200,0,150000,0,0
2019,17559,FACULDADE LOGOS,private_for_profit,faculty,15718,5,52,5215231,1,915000,0,0,305484.16,64566.02,20728.41,0,0,0,472635.25
2019,17563,FACULDADE DE TECNOLOGIA COESP,private_for_profit,faculty,12827,2,25,2507507,1,3880409.54,22485,0,45343.87,449531.16,155588.71,1378437.22,237001.8,0,33912.57
2019,17565,"FACULDADE DE CIÊNCIAS HUMANAS,EXATAS E DA SAÚDE DO PIAUÍ",private_for_profit,faculty,15617,2,22,2207702,1,45995927.69,0,3871723.36,6205164.03,1706716.23,3314010.28,9762554.51,5297447.07,159480.69,2192590.2
2019,17590,Faculdade ISAE BRASIL,private_nonprofit,faculty,15741,4,41,4106902,2,235561,0,0,141612.12,215965.5,227443.35,31967.21,0,0,0
2019,17593,Faculdade de Botucatu,private_for_profit,faculty,17133,3,35,3507506,2,1637131.06,0,201.19,513902.73,308342.17,354903.12,0,57486.84,0,1117082.01
2019,17598,FACULDADE PROF. WLADEMIR DOS SANTOS,private_for_profit,faculty,15742,3,35,3552205,2,450210.56,0,0,172580.1,41506.3,94824,0,0,10920,0
2019,17608,Faculdade de Educação Paulistana,private_nonprofit,faculty,16975,3,35,3550308,1,3059598.12,0,0,322123.59,439897.26,889321.13,0,0,0,349864.44
2019,17628,Faculdade do Maciço do Baturité,private_for_profit,faculty,15756,2,23,2302107,2,1995198,0,18300,634200,342904,189230,99300,68300,42900,29100
2019,17632,Faculdade CESUMAR de Londrina,private_for_profit,faculty,560,4,41,4113700,1,624834319,0,55402991.48,89204203.73,86608512.06,54101081.69,272056800.79,64962409.23,3371290,85039531.81
2019,17657,Faculdade Professor Daltro,private_nonprofit,faculty,15762,3,33,3304557,2,90000,0,0,150000,80136,16000,0,0,0,0
2019,17662,Faculdade Galileu,private_for_profit,faculty,16931,3,35,3507506,2,608867.91,0,62581.43,138269.23,36755.1,39964.87,101618.01,0,0,488525.2
2019,17666,Faculdade Pitágoras Unidade Paragominas,private_for_profit,faculty,15768,1,15,1505502,1,5743337.27,0,131982.3,1102933.1,5401.99,563393.39,1320651.69,465396.65,0,1518221.37
2019,17667,Faculdade Metropolitana de Paraupebas,private_for_profit,faculty,15769,1,15,1505536,1,11668992.37,0,206449.82,1694040.71,5735.95,896774.69,1776238.42,510252.09,0,3278326.76
2019,17670,Faculdade de Quixeramobim,private_for_profit,faculty,15775,2,23,2311405,1,1740620,0,548966,924000,365400,327301,0.01,230000,0,165000
