HEI_code,HEI_name,fac_qual,sci_work,acad_manag,spat_dist,train_offer,employment,acad_form,legal_system,ownership,tec_prof,logic_train,logic_schol,logic_relig,logic_comm,logic_market,logic_state,logic_number
3333,CENTRO UNIVERSITÁRIO UNIFTEC,0.141592920353982,0,0.265486725663717,3,30,0.150442477876106,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,0.731448763250883,0.791519434628975,0.23321554770318,24,3,0.968197879858657,university,public,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
3337,FACULDADE DE TECNOLOGIA DE TERESINA,0.177777777777778,0.288888888888889,0.2,1,1,0.2,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3339,FACULDADE IDEAU DE GETÚLIO VARGAS,0.380952380952381,0,0.123809523809524,2,3,0.2,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3360,INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO,0.209302325581395,0.976744186046512,0.976744186046512,1,0,0.953488372093023,faculty,public,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
3363,FACULDADE GUARAÍ,0.142857142857143,0.0649350649350649,0.636363636363636,2,0,0.168831168831169,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3365,FACULDADE SÃO FRANCISCO DE JUAZEIRO,0.116071428571429,0,0.0892857142857143,1,2,0.0892857142857143,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,0.155378486055777,0.167330677290837,0.195219123505976,4,15,0.215139442231076,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,0.246268656716418,0.850746268656716,0.496268656716418,2,6,0.451492537313433,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3372,CENTRO UNIVERSITÁRIO DE LAVRAS,0.280575539568345,0.345323741007194,0.223021582733813,2,7,0.215827338129496,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3375,INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO,0.222222222222222,0.755555555555556,0.4,1,2,0.0666666666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3376,FACULDADE DE TEOLOGIA INTEGRADA,0.333333333333333,0.5,0.583333333333333,2,0,0.583333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3377,FACULDADE MONTESSORIANO DE SALVADOR,0.0769230769230769,0.692307692307692,0.230769230769231,1,0,0.0769230769230769,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3388,FACULDADE PARAÍSO DO CEARÁ,0.195402298850575,0.241379310344828,0.241379310344828,2,3,0.597701149425287,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3389,FACULDADE EVANGÉLICA RAÍZES,0.166666666666667,0.875,0.458333333333333,1,0,0.166666666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3393,FACULDADE DE ENSINO SUPERIOR DOM BOSCO,0.0645161290322581,0.0161290322580645,0,4,0,0.0483870967741936,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3396,FACULDADE LS,0.160714285714286,0.00892857142857143,0.00892857142857143,2,4,0.214285714285714,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3397,"FACULDADE BOAS NOVAS DE CIÊNCIAS TEOLÓGICAS, SOCIAIS E BIOTECNOLÓGICAS",0.416666666666667,0.25,0.333333333333333,1,0,0.458333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3400,FACULDADE DE PENÁPOLIS,0.333333333333333,0,0,1,0,0.666666666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3427,Faculdade Dom Pedro II de Sergipe,0.140625,0,0.015625,1,2,0.484375,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3428,FACULDADE ALFA AMÉRICA,0.1,0,0.3,2,0,0.15,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3430,"Faculdade Uberlandense de Núcleos Integrados de Ensino, Serviço Social e Aprendizagem",0.218181818181818,1,1,1,5,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3431,FACULDADE DO SERIDÓ,0,0.166666666666667,0.583333333333333,1,0,0.0833333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3432,"FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS",0.185714285714286,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3434,FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA,0.359550561797753,0.898876404494382,0.101123595505618,1,0,0.0898876404494382,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3436,Faculdade de Araraquara,0.230769230769231,0,0.230769230769231,1,0,0.153846153846154,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3437,Faculdade SOCIESC de Balneário Camboriú,0.428571428571429,0.181818181818182,0.168831168831169,1,1,0.194805194805195,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3443,FACULDADE INEDI,0.447368421052632,0.254385964912281,0.236842105263158,1,4,0.140350877192982,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3448,INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA,0.209302325581395,0.0930232558139535,0,1,0,0.162790697674419,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3456,FACULDADE POLITÉCNICA DE CAMPINAS,0.09375,0,0,1,2,0.21875,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3488,Centro de Ensino Superior de Conselheiro Lafaiete,0.121951219512195,0,0,1,0,0.0487804878048781,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3495,FACULDADE PINHALZINHO,0.0980392156862745,0,0,2,0,0.156862745098039,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3506,FACULDADE DE CIÊNCIAS EDUCACIONAIS DE SERGIPE,0,0,0,1,1,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3509,FACULDADE VICENTINA - FAVI,0.458333333333333,0.125,0.25,1,0,0.0833333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3513,FACULDADE DE PRESIDENTE VENCESLAU,0.115384615384615,0,0.230769230769231,1,0,0.153846153846154,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3514,FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES,0.136363636363636,0,0,1,0,0.0909090909090909,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3515,CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO,0.309090909090909,0.245454545454545,0.590909090909091,1,2,0.281818181818182,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO,0.0769230769230769,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3518,Faculdade SOCIESC de Jaraguá do Sul,0.72093023255814,0.651162790697675,0.465116279069768,3,0,0.348837209302326,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3522,FACULDADE CATÓLICA DE POUSO ALEGRE,0.285714285714286,0.80952380952381,0.857142857142857,1,0,0.142857142857143,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3523,FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO,0.51219512195122,0.365853658536585,0.414634146341463,1,0,0.487804878048781,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3525,"FACULDADE EVANGÉLICA DE TECNOLOGIA, CIÊNCIAS E BIOTECNOLOGIA DA CGADB",0.227272727272727,0.545454545454545,0.545454545454545,1,0,0.136363636363636,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3529,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,0.238532110091743,0.128440366972477,0.651376146788991,2,10,0.229357798165138,university_center,private,confessional,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4
3530,FACULDADE DE NANUQUE,0.142857142857143,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3533,FACULDADE CERES,0.329113924050633,0,0,1,0,0.341772151898734,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3536,FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV,0.315789473684211,0,0.157894736842105,1,0,0.0526315789473684,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3541,FACULDADE DE TAPEJARA,0.0869565217391304,0.260869565217391,0.434782608695652,1,2,0.347826086956522,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3542,INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS,1,0,0,1,0,1,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3543,FACULDADE NOVO HAMBURGO,0.255813953488372,0,0.302325581395349,1,2,0.13953488372093,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
3573,FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA,0.25,0.75,0.25,1,0,0.125,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3584,INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ,0.0909090909090909,0.363636363636364,0.0909090909090909,1,0,0.545454545454545,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3585,FACULDADE SANTA CRUZ,0,0,0.0909090909090909,1,0,0.454545454545455,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3587,FACULDADE DIOCESANA SÃO JOSÉ,0.0625,0.625,0.3125,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3588,CENTRO UNIVERSITÁRIO DOM PEDRO II,0.133757961783439,0,0.152866242038217,4,13,0.184713375796178,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3590,FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA,0.3125,0.8125,0.625,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,0.236842105263158,0.281954887218045,0.157894736842105,2,0,0.24812030075188,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3603,FACULDADE ANHANGUERA DE GUARULHOS,0.455,0.345,0.07,2,7,0.5,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3607,ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA,0.0526315789473684,0.789473684210526,0.210526315789474,1,0,0.473684210526316,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3609,FACULDADES INTEGRADAS IPITANGA,0.125,0,0,1,0,1,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3610,Centro Universitário ICESP,0.290322580645161,0.251612903225806,0.961290322580645,5,7,0.206451612903226,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3612,FACULDADE ANHANGUERA DE VALINHOS,0.516483516483517,0.263736263736264,0.054945054945055,1,1,0.516483516483517,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3613,FACULDADES INTEGRADAS IESGO,0.192771084337349,0,0.144578313253012,1,1,0.144578313253012,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3614,ESCOLA DE CIÊNCIAS SOCIAIS,0.818181818181818,0,0,1,0,0.909090909090909,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3615,FACULDADE PERNAMBUCANA DE SAÚDE,0.250909090909091,0.887272727272727,0.116363636363636,1,0,0.16,faculty,private,communitary,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3
3617,FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO,0.0476190476190476,0.0476190476190476,0.30952380952381,1,0,0.928571428571429,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3618,FACULDADE LUSÓFONA DE SÃO PAULO,0.126760563380282,0,0.211267605633803,2,5,0.140845070422535,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3625,Faculdade do Complexo Educacional Santo André,0.0714285714285714,0,0.476190476190476,1,0,0.166666666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3631,FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ,0.565789473684211,0.118421052631579,0.131578947368421,1,0,0.144736842105263,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,0.41340782122905,0.0223463687150838,0.446927374301676,1,0,0.217877094972067,university_center,private,communitary,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4
3644,FACULDADE CATÓLICA SANTA TERESINHA,0.024390243902439,0.024390243902439,0.146341463414634,1,0,0.146341463414634,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3648,INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ,0.523809523809524,0.19047619047619,0.952380952380952,2,0,0.19047619047619,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3649,CENTRO UNIVERSITÁRIO CIDADE VERDE,0.1375,0.225,0.4625,2,26,0.375,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3657,FACULDADE DE COMPUTAÇÃO DE MONTES CLAROS,0,0.0833333333333333,0,2,2,0.0833333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3663,FACULDADE FORTIUM DE BRASÍLIA,0.8,0,0.1,1,0,0.1,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3669,FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA,0.208333333333333,0.4375,0.0625,1,0,0.541666666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3675,Sinal Faculdade de Ciências Humanas e Sociais,0.142857142857143,0.142857142857143,0.571428571428571,1,0,0.571428571428571,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3682,INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA,0.125,0,0,1,0,1,faculty,public,municipal,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3
3688,FACULDADES INTEGRADAS DO VALE DO IVAÍ,0.0869565217391304,0,0.434782608695652,1,1,0.108695652173913,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3690,FACULDADE PEDRO II,0.24,0,0,1,0,0.2,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3691,FACULDADE DE TECNOLOGIA TUPY DE SÃO BENTO DO SUL,0.769230769230769,0.769230769230769,0.769230769230769,1,0,0.846153846153846,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3692,FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS,0.117647058823529,0,0,1,2,0,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3697,FACULDADE FAMERCOSUL,0.142857142857143,0,1,1,1,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3710,ESCOLA SUPERIOR NACIONAL DE SEGUROS,0.32,0,0.2,2,2,0.08,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3716,FACULDADE CIÊNCIAS DA VIDA,0.161016949152542,0,0.271186440677966,1,0,0.00847457627118644,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,0.0606060606060606,0.272727272727273,0.272727272727273,1,0,0.272727272727273,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3741,Faculdade Pitágoras Bacabal Mearim,0.451612903225806,0.17741935483871,0.0806451612903226,1,2,0.548387096774194,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3743,FACULDADE DE JACAREÍ,0.333333333333333,0,0.333333333333333,1,0,0.333333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3753,FACULDADES INTEGRADAS DOM PEDRO II,0,0,1,1,0,1,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3754,FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS,0.0555555555555556,0,0,1,0,0.277777777777778,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3756,ALFA - Faculdade de Almenara,0.152173913043478,0,0,2,0,0.130434782608696,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3757,FACULDADE SERRA DA MESA,0.0566037735849057,0.0943396226415094,0,1,2,0.547169811320755,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3758,Faculdade SOCIESC,0.469387755102041,0.428571428571429,0.428571428571429,2,0,0.36734693877551,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3768,Faculdade IBGEN,0.25,0,0.1,1,4,0.05,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3769,FACULDADE MADRE TEREZA,0.0625,0.0833333333333333,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3770,FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO,0.529411764705882,0,0.705882352941177,1,0,0.235294117647059,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3774,FACULDADE SÃO TOMAZ DE AQUINO,0,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3775,INSTITUTO UVB.BR,0.25,0,0,1,,0.25,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3776,INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO,0.0740740740740741,0,0,1,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3777,FACULDADE CURITIBANA,0,0,0,2,0,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3778,FACULDADE DE ARACAJU,0.17948717948718,0,0,1,0,0.17948717948718,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3779,FACULDADE ESTÁCIO DE SANTO ANDRÉ,0.1,0,0,1,6,0.1,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3782,FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM,0.214285714285714,0.0714285714285714,0.142857142857143,1,2,0,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3783,FACULDADE PARAENSE DE ENSINO,0.08,0,0,2,0,0.293333333333333,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3784,INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE,0.192307692307692,0.730769230769231,0.269230769230769,1,0,0.384615384615385,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3785,INSTITUTO MARANHENSE DE ENSINO E CULTURA,0.0571428571428571,0,0.228571428571429,1,0,0.114285714285714,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3786,FACULDADE DE ENSINO DE MINAS GERAIS,0.180952380952381,0,0.0952380952380952,3,6,0.142857142857143,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3787,FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA,0,0,0.0952380952380952,1,0,0.0952380952380952,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3788,FACULDADE JUIZ DE FORA,0.0967741935483871,0,0.032258064516129,3,4,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3789,FACULDADE EVANGÉLICA DE GOIANÉSIA,0.234042553191489,0.0106382978723404,0.521276595744681,1,0,0.25531914893617,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3790,FACULDADE DE TECNOLOGIA ENSITEC,0,0,0,1,2,0,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3793,FACULDADE DE FRUTAL,0.2,0.25,0.25,1,0,0.25,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3797,FACULDADE GUAIRACÁ,0.211864406779661,0.0847457627118644,0.169491525423729,1,3,0.245762711864407,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3804,FACULDADE SENAC PORTO ALEGRE - FSPOA,0.174418604651163,0,0.0465116279069768,1,13,0.0697674418604651,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3805,FACULDADE DE TECNOLOGIA DA PARAÍBA,0.238095238095238,0.0952380952380952,0,1,7,0.238095238095238,faculty,private,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3815,FACULDADE DE DIREITO DE ALTA FLORESTA,0.166666666666667,0.0833333333333333,0.270833333333333,1,1,0.354166666666667,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3817,FACULDADE UNINASSAU JOÃO PESSOA,0.337078651685393,0,0,1,5,0.387640449438202,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3823,INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE,0.04,0,0,1,0,0.04,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3837,FACULDADE MARINHO PAULISTA,0,0,1,1,1,1,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3838,FACULDADE ESTÁCIO DE JOÃO PESSOA - ESTÁCIO DE JOÃO PESSOA,0.3,0,0.1,1,2,0,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3839,Faculdade IPEMED de Ciências Médicas,0.3125,0,0,1,1,0.0625,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3840,CENTRO UNIVERSITÁRIO FACVEST,0.459183673469388,1,0.142857142857143,2,12,0.326530612244898,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3847,FACULDADE BAIANA DE DIREITO E GESTÃO,0.397058823529412,0,0.0735294117647059,1,0,0.176470588235294,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,0.638056680161943,0.649392712550607,0.107692307692308,10,4,0.901214574898786,university,public,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
3853,FACULDADE UNINASSAU NATAL,0.291390728476821,0,0,2,1,0.344370860927152,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3854,FACULDADE IDEAL DE BRASÍLIA,0.0714285714285714,0,0,4,3,0.357142857142857,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3862,FACULDADE LUCIANO FEIJÃO,0.204379562043796,0.27007299270073,0.963503649635036,1,0,0.496350364963504,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3864,Centro Universitário UNIRB - Alagoinhas,0.276595744680851,0,0.0638297872340426,1,8,0.148936170212766,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3866,FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA,0.137931034482759,0,0.344827586206897,1,0,0.137931034482759,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3867,FACULDADE MAUÁ DE BRASÍLIA,0.0769230769230769,0,0.0153846153846154,1,4,0.276923076923077,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3869,INSTITUTO FLORENCE DE ENSINO SUPERIOR,0.204301075268817,1,0.10752688172043,1,1,0.10752688172043,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3875,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ,0.1953125,0,0.125,2,0,0.140625,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3876,Faculdade Unyleya,0.448979591836735,0.163265306122449,1,1,,0.122448979591837,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3877,Faculdade Linear,0.24,0,0,1,2,0.28,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3879,Centro Universitário Maurício de Nassau de Campina Grande,0.342857142857143,0,0,2,5,0.419047619047619,university_center,private,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3
3881,FACULDADE DE INTEGRAÇÃO DO SERTÃO,0.125874125874126,0.993006993006993,0.132867132867133,1,1,0.293706293706294,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
3896,Faculdade Paulista de Comunicação,0.222222222222222,0,0,1,0,0.962962962962963,faculty,private,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
