program_code,HEI_code,active,program_name,campus_code,program_cine_code,degree_type,program_type,course_load,percent_dist,students_enrolled
1387348,3823,active,DIREITO,1051498,0421D01,bachelor,classroom,4360,0,79
1387353,13625,active,FARMÁCIA,1042364,0916F01,bachelor,classroom,4300,0,21
1387375,2041,active,MEDICINA VETERINÁRIA,1037257,0841M01,bachelor,classroom,4820,20,60
1387379,1663,active,ADMINISTRAÇÃO,3037,0413A01,bachelor,classroom,3000,15,84
1387381,1663,active,PEDAGOGIA,3037,0113P01,license,classroom,3200,15,64
1387382,1663,active,CIÊNCIAS CONTÁBEIS,3037,0411C01,bachelor,classroom,3000,15,79
1387385,4141,active,DIREITO,1043398,0421D01,bachelor,classroom,3825,4,120
1387420,15450,active,DIREITO,1050072,0421D01,bachelor,classroom,3760,40,16
1387425,14161,active,DIREITO,1059451,0421D01,bachelor,classroom,3760,40,37
1387427,18628,active,GESTÃO DE RECURSOS HUMANOS,1081443,0413G07,technology,classroom,1720,0,44
1387430,14242,active,DIREITO,1093427,0421D01,bachelor,classroom,3760,40,36
1387437,375,active,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,,0612G01,technology,distance,2000,0,166
1387444,375,active,GESTÃO PÚBLICA,,0413G12,technology,distance,1680,0,440
1387451,375,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1680,0,207
1387469,4007,active,GESTÃO DE RECURSOS HUMANOS,702273,0413G07,technology,classroom,1840,20,51
1387470,17628,active,DIREITO,1058702,0421D01,bachelor,classroom,4000,20,73
1387472,3625,active,ENFERMAGEM,1069923,0913E01,bachelor,classroom,4525,20,39
1387534,4166,active,DIREITO,1057159,0421D01,bachelor,classroom,4000,20,28
1387538,4503,active,ENGENHARIA DE ENERGIAS,1063028,0713E04,bachelor,classroom,5206,0,6
1387559,16934,active,DESIGN DE ANIMAÇÃO,,0211A01,technology,distance,1680,0,66
1387571,939,active,DIREITO,658175,0421D01,bachelor,classroom,4055,0,24
1387575,385,active,DIREITO,1081356,0421D01,bachelor,classroom,3700,20,38
1387625,1850,active,NUTRIÇÃO,1081454,0915N01,bachelor,classroom,6404,9,10
1387631,1850,active,ESTÉTICA E COSMÉTICA,1081454,1012E01,technology,classroom,4850,9,8
1387642,2133,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3600,0,75
1387669,18471,active,NUTRIÇÃO,1065371,0915N01,bachelor,classroom,3840,0,7
1387755,19555,active,PSICOLOGIA,1070348,0313P01,bachelor,classroom,4800,0,16
1387758,19555,active,FISIOTERAPIA,1070348,0915F01,bachelor,classroom,4800,0,29
1387837,1572,active,FARMÁCIA,658589,0916F01,bachelor,classroom,4000,0,15
1387838,1732,active,PEDAGOGIA,658723,0113P01,license,classroom,3200,0,41
1387841,1493,active,DIREITO,1060748,0421D01,bachelor,classroom,8920,0,37
1387843,1732,active,MEDICINA VETERINÁRIA,658723,0841M01,bachelor,classroom,4000,0,14
1387844,1732,active,ENGENHARIA DE PRODUÇÃO,658723,0725E02,bachelor,classroom,4000,0,23
1387845,1732,active,GESTÃO DA QUALIDADE,658723,0413G02,technology,classroom,1760,0,40
1387848,18874,active,ENFERMAGEM,659774,0913E01,bachelor,classroom,4410,0,57
1387849,2177,active,GESTÃO FINANCEIRA,140794,0412G01,technology,classroom,1780,0,13
1387850,2177,active,CIÊNCIAS CONTÁBEIS,140794,0411C01,bachelor,classroom,3000,0,6
1387853,2177,active,MARKETING,140794,0414M01,technology,classroom,1780,0,2
1387871,1359,active,NUTRIÇÃO,660100,0915N01,bachelor,classroom,3280,20,91
1387872,1359,active,FISIOTERAPIA,660100,0915F01,bachelor,classroom,4000,20,75
1387879,22175,active,ENGENHARIA MECÂNICA,1081337,0715E02,bachelor,classroom,3929,0,28
1387880,22175,active,PEDAGOGIA,1081337,0113P01,license,classroom,3735,0,22
1387914,19173,active,DIREITO,1081188,0421D01,bachelor,classroom,8968,0,165
1387949,448,active,DIREITO,1070052,0421D01,bachelor,classroom,4072,20,235
1388012,3303,active,GESTÃO HOSPITALAR,1079636,0413G11,technology,classroom,2920,0,19
1388074,2918,active,ENGENHARIA CIVIL,1048727,0732E01,bachelor,classroom,4240,0,36
1388162,3285,active,LOGÍSTICA,1031734,0413L01,technology,classroom,1840,0,19
1388163,3285,active,FARMÁCIA,1031734,0916F01,bachelor,classroom,4000,0,43
1388164,3285,active,GESTÃO DE RECURSOS HUMANOS,1031734,0413G07,technology,classroom,1980,0,27
1388165,2183,active,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,659028,0612G01,technology,classroom,2000,20,47
1388167,2279,active,ESTÉTICA E COSMÉTICA,1045316,1012E01,technology,classroom,4000,18.18,64
1388171,626,active,CIÊNCIAS CONTÁBEIS,,0411C01,bachelor,distance,3000,0,222
1388180,1090,active,BIOMEDICINA,1085627,0914B01,bachelor,classroom,6598,15.22,0
1388181,626,active,LOGÍSTICA,,0413L01,technology,distance,1600,0,69
1388186,626,active,GESTÃO AMBIENTAL,,0712G01,technology,distance,1600,0,81
1388280,19861,active,GESTÃO DE RECURSOS HUMANOS,1070407,0413G07,technology,classroom,1720,20,7
1388285,4094,active,DIREITO,659754,0421D01,bachelor,classroom,3784,20,91
1388295,1208,active,DIREITO,1060777,0421D01,bachelor,classroom,7568,20,80
1388299,3588,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,,0615S02,technology,distance,2000,0,51
1388303,4566,active,DIREITO,705036,0421D01,bachelor,classroom,7568,20,164
1388317,17738,active,TEATRO,1059794,0215T01,bachelor,classroom,2600,0,42
1388319,17738,active,TEATRO,1059794,0114T01,license,classroom,6400,0,21
1388323,3170,active,DIREITO,700976,0421D01,bachelor,classroom,7568,20,74
1388340,22116,active,DIREITO,1081517,0421D01,bachelor,classroom,3720,0,144
1388352,15497,active,CIÊNCIAS SOCIAIS,1080312,0114C03,license,classroom,3200,0,133
1388356,15497,active,RELAÇÕES INTERNACIONAIS,1080312,0312R01,bachelor,classroom,3080,0,92
1388406,1455,active,ENFERMAGEM,658499,0913E01,bachelor,classroom,4380,0,25
1388410,163,active,PSICOLOGIA,1880,0313P01,bachelor,classroom,8320,20,137
1388416,1077,active,PSICOLOGIA,1070473,0313P01,bachelor,classroom,4196,20,56
1388436,1801,active,CIÊNCIAS CONTÁBEIS,658775,0411C01,bachelor,classroom,3013,0,21
1388437,14901,active,DIREITO,1080012,0421D01,bachelor,classroom,13320,0,51
1388451,1365,active,PSICOLOGIA,673,0313P01,bachelor,classroom,4278,0,146
1388480,1021,active,GESTÃO DE RECURSOS HUMANOS,688173,0413G07,technology,classroom,3200,0,9
1388481,3333,active,DIREITO,139008,0421D01,bachelor,classroom,4000,30,122
1388488,19607,active,PEDAGOGIA,1069964,0113P01,license,classroom,6954,0,27
1388531,1365,active,FARMÁCIA,673,0916F01,bachelor,classroom,4236,0,24
1388532,1058,active,PSICOLOGIA,149637,0313P01,bachelor,classroom,4000,20,35
1388533,2501,active,DIREITO,1094013,0421D01,bachelor,classroom,3784,20,191
1388535,1659,active,PSICOLOGIA,1000697,0313P01,bachelor,classroom,4160,20,89
1388536,3279,active,DIREITO,601177,0421D01,bachelor,classroom,3800,0,42
1388544,3430,active,ARQUITETURA E URBANISMO,659486,0731A02,bachelor,classroom,4040,10,30
1388545,4786,active,ENGENHARIA CIVIL,150441,0732E01,bachelor,classroom,4280,0,80
1388554,19865,active,PSICOLOGIA,1070413,0313P01,bachelor,classroom,4000,0,65
1388555,19865,active,BIOMEDICINA,1070413,0914B01,bachelor,classroom,3200,0,176
1388556,2466,active,ARQUITETURA E URBANISMO,659163,0731A02,bachelor,classroom,3800,0,24
1388562,1909,active,DIREITO,658866,0421D01,bachelor,classroom,4440,15.79,44
1388603,2036,active,PEDAGOGIA,658950,0113P01,license,classroom,3702,0,66
1388612,3779,active,DIREITO,1107726,0421D01,bachelor,classroom,7568,20,31
1388613,2036,active,SERVIÇO SOCIAL,658950,0923S01,bachelor,classroom,3100,0,58
1388630,4277,active,DIREITO,137331,0421D01,bachelor,classroom,3748,20,948
1388632,2122,active,ARQUITETURA E URBANISMO,100687,0731A02,bachelor,classroom,7552,20,47
1388634,19865,active,FISIOTERAPIA,1070413,0915F01,bachelor,classroom,4000,0,137
1388636,19865,active,ESTÉTICA E COSMÉTICA,1070413,1012E01,technology,classroom,2560,0,26
1388637,19865,active,DIREITO,1070413,0421D01,bachelor,classroom,3700,0,279
1388670,17116,active,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,1058114,0612G01,technology,classroom,2120,0,5
1388694,22257,active,DIREITO,1081545,0421D01,bachelor,classroom,4440,0,9
1388715,1455,active,DIREITO,658499,0421D01,bachelor,classroom,4000,0,125
1388717,4330,active,LETRAS - LIBRAS,,0231L08,bachelor,distance,2400,0,188
1388723,16559,active,FISIOTERAPIA,1054038,0915F01,bachelor,classroom,4780,0,2
1388726,17438,active,ADMINISTRAÇÃO,1068108,0413A01,bachelor,classroom,3020,0,27
1388728,3588,active,DESIGN,,0212D02,technology,distance,1600,0,26
1388729,1136,active,ENGENHARIA DE PRODUÇÃO,688363,0725E02,bachelor,classroom,3660,30,44
1388739,3741,active,DIREITO,659598,0421D01,bachelor,classroom,8000,0,107
1388746,4009,active,DIREITO,1047335,0421D01,bachelor,classroom,7568,20,71
1388804,1048,active,LOGÍSTICA,,0413L01,technology,distance,1600,0,11
1388808,203,active,PSICOLOGIA,7609,0313P01,bachelor,classroom,4160,13,144
1388809,17289,active,DIREITO,1081551,0421D01,bachelor,classroom,8840,15.79,73
1388928,1457,active,EDUCAÇÃO FÍSICA,658501,0915E01,bachelor,classroom,3296,20,51
1388943,278,active,DIREITO,133759,0421D01,bachelor,classroom,7616,20,229
1388944,3966,active,ODONTOLOGIA,626,0911O01,bachelor,classroom,4033,10,64
1388960,18708,active,DIREITO,1065857,0421D01,bachelor,classroom,4760,0,119
1388962,1903,active,PEDAGOGIA,658861,0113P01,license,classroom,3320,20,6
1388965,18708,active,ENFERMAGEM,1065857,0913E01,bachelor,classroom,5010,0,81
1388969,18708,active,ARQUITETURA E URBANISMO,1065857,0731A02,bachelor,classroom,4460,0,0
1388980,18708,active,NUTRIÇÃO,1065857,0915N01,bachelor,classroom,3920,0,48
1389008,3375,active,DIREITO,659469,0421D01,bachelor,classroom,7400,6,91
1389012,2133,active,PEDAGOGIA,,0113P01,license,distance,3960,0,96
1389015,3618,active,GESTÃO DE RECURSOS HUMANOS,659568,0413G07,technology,classroom,1700,20,77
1389023,1457,active,DIREITO,658501,0421D01,bachelor,classroom,7568,20,70
1389025,214,active,ENGENHARIA DE PRODUÇÃO,,0725E02,bachelor,distance,4100,0,3
1389028,22263,active,ADMINISTRAÇÃO,1081574,0413A01,bachelor,classroom,7340,0,33
1389029,22263,active,CIÊNCIAS CONTÁBEIS,1081574,0411C01,bachelor,classroom,7340,0,26
1389030,22263,active,PEDAGOGIA,1081574,0113P01,license,classroom,3264,0,21
1389031,18651,active,BIOMEDICINA,1065688,0914B01,bachelor,classroom,6400,0,8
1389083,12928,active,FARMÁCIA,1040060,0916F01,bachelor,classroom,4080,20,6
1389092,349,active,DIREITO,1062657,0421D01,bachelor,classroom,4000,10,62
1389099,349,active,DIREITO,1000184,0421D01,bachelor,classroom,4000,10,73
1389118,1042,extinction,DESIGN GRÁFICO,1080011,0211D01,technology,classroom,1800,7,16
1389145,2766,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1656,0,78
1389263,22193,active,PSICOLOGIA,1081357,0313P01,bachelor,classroom,9600,0,43
1389264,22196,active,DIREITO,1081360,0421D01,bachelor,classroom,8600,0,150
1389271,22195,active,ODONTOLOGIA,1081359,0911O01,bachelor,classroom,9160,0,32
1389338,1225,active,DIREITO,658330,0421D01,bachelor,classroom,4400,20,27
1389341,3430,active,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,659486,0414P01,bachelor,classroom,3420,10,20
1389351,18745,active,EDUCAÇÃO FÍSICA,1066094,0114E03,license,classroom,2800,0,308
1389359,3756,active,DIREITO,659605,0421D01,bachelor,classroom,4000,0,126
1389370,3876,active,SEGURANÇA PÚBLICA,,1032S03,technology,distance,1620,0,24
1389383,3876,active,SEGURANÇA NO TRABALHO,,1022S01,technology,distance,2450,0,26
1389395,1666,active,DIREITO,1076205,0421D01,bachelor,classroom,8968,0,59
1389396,3618,active,GESTÃO FINANCEIRA,659568,0412G01,technology,classroom,1700,20,48
1389397,3618,active,PSICOLOGIA,659568,0313P01,bachelor,classroom,4280,20,38
1389400,3618,active,CIÊNCIAS CONTÁBEIS,659568,0411C01,bachelor,classroom,3340,20,2
1389424,3588,active,GESTÃO DE SEGURANÇA PRIVADA,,1032S02,technology,distance,1600,0,104
1389472,1790,active,ARQUITETURA E URBANISMO,23226,0731A02,bachelor,classroom,3802,0,41
1389552,18651,active,ENFERMAGEM,1065688,0913E01,bachelor,classroom,8000,0,72
1389563,17608,active,PEDAGOGIA,,0113P01,license,distance,3860,0,19
1389565,17608,active,MATEMÁTICA,,0114M01,license,distance,3080,0,1
1389569,19252,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3254,0,1
1389573,19252,active,GESTÃO DE RECURSOS HUMANOS,,0413G07,technology,distance,1680,0,1
1389674,2198,active,DIREITO,659036,0421D01,bachelor,classroom,3924,0,38
1389685,13486,active,PSICOLOGIA,1042119,0313P01,bachelor,classroom,4810,20,27
1389701,21685,active,EDUCAÇÃO FÍSICA,1106665,0114E03,license,classroom,3200,0,18
1389707,135,active,DIREITO,657739,0421D01,bachelor,classroom,3780,0,55
1389797,1048,active,HISTÓRIA,,0114H01,license,distance,3200,0,6
1389827,15693,active,GESTÃO AMBIENTAL,1051664,0712G01,technology,classroom,2880,0,136
1389837,1231,active,ESTÉTICA E COSMÉTICA,688777,1012E01,technology,classroom,2090,20,25
1389851,3985,active,FOTOGRAFIA,29561,0211F01,technology,classroom,1620,13.33,138
1389852,1375,active,GESTÃO DO AGRONEGÓCIO,689210,0413G09,technology,classroom,2400,0,13
1389892,1244,active,FISIOTERAPIA,1086421,0915F01,bachelor,classroom,4000,20,76
1389978,1699,active,FARMÁCIA,105114,0916F01,bachelor,classroom,4340,0,41
1390049,18454,active,DIREITO,1065165,0421D01,bachelor,classroom,3700,0,94
1390227,13481,active,DIREITO,1042089,0421D01,bachelor,classroom,8640,0,17
1390230,645,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3200,0,119
1390233,645,active,SERVIÇO SOCIAL,,0923S01,bachelor,distance,3200,0,33
1390285,645,active,PEDAGOGIA,,0113P01,license,distance,3200,0,32
1390300,645,active,GESTÃO FINANCEIRA,,0412G01,technology,distance,1600,0,25
1390309,1519,active,MEDICINA,658548,0912M01,bachelor,classroom,8290,0,303
1390311,22096,active,MEDICINA,1081208,0912M01,bachelor,classroom,7673,0,253
1390314,645,active,LOGÍSTICA,,0413L01,technology,distance,1600,0,20
1390317,316,active,MEDICINA,1081315,0912M01,bachelor,classroom,8078,0,491
1390324,645,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1600,0,44
1390325,14947,active,DIREITO,1069563,0421D01,bachelor,classroom,3800,0,72
1390333,645,active,GESTÃO DA PRODUÇÃO INDUSTRIAL,,0413G01,technology,distance,2400,0,22
1390425,507,active,DIREITO,657940,0421D01,bachelor,classroom,3700,0,84
1390437,1699,active,ENFERMAGEM,105114,0913E01,bachelor,classroom,4320,0,24
1390443,1699,active,PSICOLOGIA,105114,0313P01,bachelor,classroom,4160,0,38
1390456,3783,active,PEDAGOGIA,1073875,0113P01,license,classroom,3570,20,0
1390483,1506,active,PROCESSOS GERENCIAIS,658538,0413G05,technology,classroom,1680,20,15
1390493,3876,active,REDES DE COMPUTADORES,,0612R01,technology,distance,2070,0,10
1390495,3876,active,BANCO DE DADOS,,0612B01,technology,distance,2070,0,18
1390496,15757,active,LOGÍSTICA,1051767,0413L01,technology,classroom,2800,0,99
1390497,3430,active,PSICOLOGIA,659486,0313P01,bachelor,classroom,4480,10,45
1390508,1141,active,DIREITO,1054177,0421D01,bachelor,classroom,8000,0,10
1395507,22312,active,ADMINISTRAÇÃO,1081689,0413A01,bachelor,classroom,3048,20,120
1395508,22312,active,DIREITO,1081689,0421D01,bachelor,classroom,4100,20,119
1395515,22312,active,PSICOLOGIA,1081689,0313P01,bachelor,classroom,4134,19,120
1395534,22316,active,ADMINISTRAÇÃO,1081693,0413A01,bachelor,classroom,3048,20,120
1395535,22316,active,DIREITO,1081693,0421D01,bachelor,classroom,4100,20,120
1395538,22316,active,GESTÃO DE RECURSOS HUMANOS,1081693,0413G07,technology,classroom,1624,20,120
1395544,1900,active,ESTÉTICA E COSMÉTICA,1107963,1012E01,technology,classroom,2100,20,30
1395588,652,active,DIREITO,658009,0421D01,bachelor,classroom,4272,15,111
1395631,13014,active,FILOSOFIA,1040343,0223F01,bachelor,classroom,4800,0,16
1395654,1224,active,DIREITO,1000201,0421D01,bachelor,classroom,8980,0,60
1395694,568,active,MATEMÁTICA,1061379,0114M01,license,classroom,3230,0,109
1395733,2636,active,PSICOLOGIA,659249,0313P01,bachelor,classroom,4002,0,20
1395741,22317,active,DIREITO,1081698,0421D01,bachelor,classroom,13320,0,72
1395785,22021,active,ADMINISTRAÇÃO,1079841,0413A01,bachelor,classroom,3596,0,0
1395803,22316,active,PSICOLOGIA,1081693,0313P01,bachelor,classroom,4134,20,120
1395806,22021,active,PEDAGOGIA,1079841,0113P01,license,classroom,3666,0,7
1395825,4751,active,ARQUITETURA E URBANISMO,1061130,0731A02,bachelor,classroom,3600,20,45
1395845,1384,active,LOGÍSTICA,1072195,0413L01,technology,classroom,1680,0,32
1395850,1384,active,GESTÃO DE RECURSOS HUMANOS,1072195,0413G07,technology,classroom,1680,0,64
1395851,1384,active,MARKETING,1072195,0414M01,technology,classroom,1680,0,37
1395862,685,active,ENGENHARIA DE PRODUÇÃO,1037464,0725E02,bachelor,classroom,3600,0,24
1395894,2288,active,CIÊNCIAS CONTÁBEIS,1006393,0411C01,bachelor,classroom,6000,0,40
1395900,21494,active,PSICOLOGIA,1075918,0313P01,bachelor,classroom,8800,0,39
1395901,21494,active,ODONTOLOGIA,1075918,0911O01,bachelor,classroom,4480,0,94
1395909,15059,active,PEDAGOGIA,1080286,0113P01,license,classroom,3690,0,140
1395911,15059,active,AGRONOMIA,1094885,0811A04,bachelor,classroom,4030,0,96
1395915,15059,active,SISTEMAS DE INFORMAÇÃO,1077964,0615S02,bachelor,classroom,3225,0,63
1395932,15059,active,ADMINISTRAÇÃO,1081704,0413A01,bachelor,classroom,3360,0,92
1395934,15059,active,ENGENHARIA DE AQUICULTURA,1081706,0831A01,bachelor,classroom,4165,0,69
1395936,163,active,DIREITO,1054146,0421D01,bachelor,classroom,3938,20,177
1395949,3430,active,DIREITO,659486,0421D01,bachelor,classroom,4140,10,34
1395951,1676,active,DIREITO,1068819,0421D01,bachelor,classroom,4142,0,64
1395956,13897,active,GESTÃO DE RECURSOS HUMANOS,1043767,0413G07,technology,classroom,1600,0,154
1395957,3008,active,GESTÃO COMERCIAL,1061904,0416G01,technology,classroom,1870,0,15
1395994,4786,active,GESTÃO PÚBLICA,150441,0413G12,technology,classroom,2080,0,86
1395999,4786,active,GESTÃO DA PRODUÇÃO INDUSTRIAL,1071941,0413G01,technology,classroom,2580,0,54
1396015,374,active,DIREITO,705961,0421D01,bachelor,classroom,7400,20,17
1396028,1042,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3560,0,1531
1396062,19607,active,EDUCAÇÃO FÍSICA,1069964,0915E01,bachelor,classroom,3426,0,23
1396070,1326,active,NUTRIÇÃO,1059506,0915N01,bachelor,classroom,3200,20,95
1396073,1326,active,BIOMEDICINA,1059506,0914B01,bachelor,classroom,3200,20,61
1396086,160,active,DIREITO,657755,0421D01,bachelor,classroom,4100,6,134
1396092,673,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1700,0,456
1396106,673,active,GESTÃO COMERCIAL,,0416G01,technology,distance,1700,0,223
1396108,15859,active,AGRONEGÓCIO,,0811A03,technology,distance,2760,0,39
1396133,158,active,EDUCAÇÃO FÍSICA,1073412,0915E01,bachelor,classroom,4490,0,18
1396134,158,active,EDUCAÇÃO FÍSICA,1073412,0114E03,license,classroom,3614,0,24
1396135,158,active,EDUCAÇÃO FÍSICA,1076032,0915E01,bachelor,classroom,4490,0,0
1396136,158,active,EDUCAÇÃO FÍSICA,1076032,0114E03,license,classroom,3614,0,0
1396138,158,active,EDUCAÇÃO FÍSICA,1077554,0915E01,bachelor,classroom,4490,0,0
1396139,158,active,ENGENHARIA DE PRODUÇÃO,1077554,0725E02,bachelor,classroom,5054,0,0
1396140,158,active,MÚSICA,1078254,0114M02,license,classroom,3266,0,0
1396141,158,active,PEDAGOGIA,1078254,0113P01,license,classroom,3614,0,0
1396142,158,active,EDUCAÇÃO FÍSICA,1078254,0915E01,bachelor,classroom,4490,0,0
1396143,158,active,EDUCAÇÃO FÍSICA,1078254,0114E03,license,classroom,3614,0,0
1396144,158,active,SERVIÇO SOCIAL,1078254,0923S01,bachelor,classroom,4230,0,0
1396145,5670,active,DIREITO,106360,0421D01,bachelor,classroom,7520,0,93
1396153,1510,active,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,658542,0612G01,technology,classroom,2100,20,75
1396177,1986,active,EDUCAÇÃO FÍSICA,101198,0114E03,license,classroom,3044,20,13
1396209,718,active,GASTRONOMIA,,1013G01,technology,distance,1893,0,155
1396211,20615,active,PEDAGOGIA,1072724,0113P01,license,classroom,3240,0,93
1396228,673,active,MATEMÁTICA,,0114M01,license,distance,3200,0,217
1396230,673,active,GEOGRAFIA,,0114G01,license,distance,3400,0,116
1396231,673,active,HISTÓRIA,,0114H01,license,distance,3200,0,210
1396245,149,active,PSICOLOGIA,1050083,0313P01,bachelor,classroom,4785,0,56
1396317,1986,active,ESTÉTICA E COSMÉTICA,101198,1012E01,technology,classroom,2300,20,88
1396359,19173,active,FARMÁCIA,1081188,0916F01,bachelor,classroom,9338,0,71
1396378,15859,active,GASTRONOMIA,,1013G01,technology,distance,2060,0,96
1396381,15859,active,GESTÃO PÚBLICA,,0413G12,technology,distance,1960,0,94
1396384,15859,active,MARKETING,,0414M01,technology,distance,1960,0,60
1396398,15859,active,GESTÃO DE RECURSOS HUMANOS,,0413G07,technology,distance,1960,0,88
1396399,15859,active,GESTÃO DA QUALIDADE,,0413G02,technology,distance,1960,0,49
1396401,15859,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1960,0,79
1396402,15859,active,LOGÍSTICA,,0413L01,technology,distance,1960,0,89
1396409,15859,active,GESTÃO DA PRODUÇÃO INDUSTRIAL,,0413G01,technology,distance,2760,0,0
1396411,15859,active,GESTÃO COMERCIAL,,0416G01,technology,distance,1960,0,62
1396448,1350,active,EDUCAÇÃO FÍSICA,140782,0915E01,bachelor,classroom,3220,0,55
1396449,17438,active,CIÊNCIAS CONTÁBEIS,1068108,0411C01,bachelor,classroom,3010,0,35
1396502,1079,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1600,0,41
1396513,3396,active,DIREITO,1082140,0421D01,bachelor,classroom,3800,20,91
1396613,2488,active,ESTÉTICA E COSMÉTICA,659175,1012E01,technology,classroom,2400,0,28
1396661,22326,active,DIREITO,1081748,0421D01,bachelor,classroom,8000,0,72
1396682,19049,active,BIOMEDICINA,1108104,0914B01,bachelor,classroom,3200,0,88
1396686,15059,active,CIÊNCIAS BIOLÓGICAS,1077964,0511B01,bachelor,classroom,3290,0,141
1396747,507,active,ODONTOLOGIA,657940,0911O01,bachelor,classroom,4000,0,20
1396751,507,active,ENGENHARIA CIVIL,657940,0732E01,bachelor,classroom,3600,0,21
1396762,17831,active,DIREITO,1061289,0421D01,bachelor,classroom,8080,0,26
1396815,795,active,PEDAGOGIA,,0113P01,license,distance,3200,0,43
1396874,2636,active,NUTRIÇÃO,659249,0915N01,bachelor,classroom,3212,0,26
1396989,17738,active,SISTEMAS DE INFORMAÇÃO,1059794,0615S02,bachelor,classroom,3080,0,13
1396992,19198,active,GESTÃO DE RECURSOS HUMANOS,1069361,0413G07,technology,classroom,1760,0,7
1397028,4751,active,EDUCAÇÃO FÍSICA,1061130,0114E03,license,classroom,3200,20,20
1397031,19284,active,FISIOTERAPIA,1068581,0915F01,bachelor,classroom,8000,0,3
1397032,19284,active,ESTÉTICA E COSMÉTICA,1068581,1012E01,technology,classroom,4120,0,3
1397044,12784,active,DIREITO,1067691,0421D01,bachelor,classroom,4000,20,77
1397053,3588,active,GESTÃO COMERCIAL,,0416G01,technology,distance,1780,0,70
1397056,158,active,DIREITO,1103530,0421D01,bachelor,classroom,7616,20,51
1397078,22116,active,GESTÃO PÚBLICA,1081517,0413G12,technology,classroom,1810,0,92
1397096,1699,active,ODONTOLOGIA,105114,0911O01,bachelor,classroom,4500,0,40
1397102,2745,active,EDUCAÇÃO FÍSICA,1040188,0915E01,bachelor,classroom,11520,0,10
1397123,19172,active,ODONTOLOGIA,1068189,0911O01,bachelor,classroom,4500,0,34
1397146,1758,active,PSICOLOGIA,658741,0313P01,bachelor,classroom,4170,0,30
1397174,403,active,FILOSOFIA,657876,0223F01,bachelor,classroom,2400,20,17
1397180,403,active,FILOSOFIA,,0223F01,bachelor,distance,2400,0,101
1397234,13897,active,PEDAGOGIA,1046752,0113P01,license,classroom,9900,0,97
1397275,19257,active,DIREITO,1068451,0421D01,bachelor,classroom,3700,0,12
1397360,19172,active,ENGENHARIA MECÂNICA,1068189,0715E02,bachelor,classroom,3840,0,10
1397378,2488,active,PSICOLOGIA,659175,0313P01,bachelor,classroom,4000,0,23
1397413,3853,active,MEDICINA VETERINÁRIA,659647,0841M01,bachelor,classroom,4000,0,175
1397673,15059,active,ENGENHARIA DE MINAS,1094885,0724E01,bachelor,classroom,3900,0,100
1397675,15059,active,ENGENHARIA CIVIL,1081705,0732E01,bachelor,classroom,4220,0,85
1397720,3985,active,DESIGN DE ANIMAÇÃO,659695,0211A01,technology,classroom,1656,15,275
1397771,316,active,MEDICINA,1081807,0912M01,bachelor,classroom,8078,0,426
1397772,316,active,MEDICINA,1081809,0912M01,bachelor,classroom,8078,0,509
1397773,14,active,MEDICINA,657678,0912M01,bachelor,classroom,7825,0,217
1397797,1042,extinction,ARQUITETURA E URBANISMO,1080011,0731A02,bachelor,classroom,4200,18,0
1397831,793,active,GESTÃO COMERCIAL,25759,0416G01,technology,classroom,1640,20,18
1397952,344,active,FISIOTERAPIA,4231,0915F01,bachelor,classroom,4000,0,104
1397953,344,active,NUTRIÇÃO,4231,0915N01,bachelor,classroom,3200,0,63
1397954,344,extinction,FARMÁCIA,1057083,0916F01,bachelor,classroom,4000,20,0
1397956,344,active,BIOMEDICINA,1057083,0914B01,bachelor,classroom,3200,16,105
1397958,344,active,CIÊNCIAS CONTÁBEIS,4231,0411C01,bachelor,classroom,3000,0,98
1397959,344,active,FISIOTERAPIA,,0915F01,bachelor,distance,4000,0,90
1397960,344,active,COMÉRCIO EXTERIOR,,0413C01,technology,distance,1600,0,10
1397961,344,active,GESTÃO PORTUÁRIA,,1041G01,technology,distance,1600,0,2
1397964,316,active,DESIGN GRÁFICO,1063075,0211D01,technology,classroom,1724,20,140
1397966,316,active,DESIGN DE PRODUTO,1063075,0212D04,technology,classroom,1620,20,0
1397967,1351,active,MEDICINA VETERINÁRIA,,0841M01,bachelor,distance,4000,0,136
1397968,316,active,DESIGN DE PRODUTO,25206,0212D04,technology,classroom,1620,20,0
1397971,1351,active,BIOMEDICINA,,0914B01,bachelor,distance,3200,0,90
1397972,1351,active,FISIOTERAPIA,,0915F01,bachelor,distance,4000,0,88
