HEI_code,students_total,students_bachelor,students_license,students_technology,students_base_cycle,students_certification,students_classroom,students_distance,dist_load,campi,census_year,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses,teaching_bac_dist,teaching_bac_pres,teaching_post_dist,teaching_post_pres,service_external,service_management,research,research_w_funding,full_time_ex,full_time_nex,part_time,hourly_contract,doctor,master,specialist,bachelor,none,active,communitary,confessional,filantropic
1319,331,6,0,0,0,0,6,0,0,1,2019,FACULDADE TECSOMA,private_for_profit,faculty,880,3,31,3147006,1,7985364.26,0,6833.45,1890401.8,2587133.98,678897.46,861633.2,327228.18,312674.68,1062865.4,0,0.942857142857143,0,0,0.4,0.514285714285714,0.114285714285714,0.114285714285714,0,0.257142857142857,0.657142857142857,0.0857142857142857,0.228571428571429,0.742857142857143,0.0285714285714286,0,0,TRUE,FALSE,FALSE,FALSE
1322,1502,12,0,0,0,0,12,0,0,2,2019,FACULDADE EDUVALE DE AVARÉ,private_nonprofit,faculty,882,3,35,3504503,2,10603400,0,0,4559462,1166374,2226714,371119,1060340,583187,318102,0,1,0,0,0.991071428571429,0.517857142857143,1,0,0,0.107142857142857,0.455357142857143,0.4375,0.321428571428571,0.348214285714286,0.330357142857143,0,0,TRUE,FALSE,FALSE,FALSE
1325,1312,8,2,0,0,0,10,0,0,1,2019,FACULDADE DE APUCARANA,private_nonprofit,faculty,885,4,41,4101408,1,13125503.67,0,3656505,2501759.4,756475.75,1974445.75,88207.24,1240718.31,677671.83,1162302.92,0,1,0,0,0,0,0,0,0,0.135135135135135,0.567567567567568,0.297297297297297,0.0810810810810811,0.45945945945946,0.45945945945946,0,0,TRUE,FALSE,FALSE,FALSE
1326,4868,19,9,8,0,0,18,18,0.188888888888889,2,2019,FACULDADE CAPIXABA DA SERRA,private_for_profit,faculty,15213,3,32,3205002,2,29611689.53,0,1740946.75,4274812.21,679210.64,5463475.62,0,2096012.26,0,16080193.27,0.256637168141593,0.876106194690266,0,0,0.398230088495575,0.150442477876106,0.0442477876106195,0,0,0.141592920353982,0.407079646017699,0.451327433628319,0.0884955752212389,0.575221238938053,0.336283185840708,0,0,TRUE,FALSE,FALSE,FALSE
1327,998,5,0,0,0,0,5,0,0,1,2019,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE,private_nonprofit,faculty,412,4,43,4314902,1,319598502.91,0,16070987.64,79567867.65,48436071.17,74016543.86,97464936.34,16781531.27,18447308.65,957253.28,0,1,0,0,0.235955056179775,0.404494382022472,0.101123595505618,0,0,0.168539325842697,0.337078651685393,0.49438202247191,0.449438202247191,0.49438202247191,0.0561797752808989,0,0,TRUE,FALSE,FALSE,FALSE
1328,2304,6,1,6,0,0,13,0,0,1,2019,FACULDADE DE COMUNICAÇÃO E TURISMO DE OLINDA,private_nonprofit,faculty,887,2,26,2609600,1,15139022.73,0,0,2468133.73,1557130.1,1336510.79,2437192.64,296794.38,58923.16,6984337.93,0,1,0,0,0.0246913580246914,0.123456790123457,0,0,0,0.0493827160493827,0.185185185185185,0.765432098765432,0.123456790123457,0.530864197530864,0.345679012345679,0,0,TRUE,FALSE,FALSE,FALSE
1330,280,1,0,1,0,0,2,0,0,1,2019,FACULDADE COTEMIG,private_for_profit,faculty,889,3,31,3106200,1,3390163.75,0,0,681480.43,306004.29,443197.27,981802.98,669267.99,0,308410.79,0,1,0,0,0,0,0,0,0.133333333333333,0,0.666666666666667,0.2,0.2,0.8,0,0,0,TRUE,FALSE,FALSE,FALSE
1333,45,2,0,0,0,0,2,0,0.2,1,2019,FACULDADE CECAP DO LAGO NORTE,private_nonprofit,faculty,890,5,53,5300108,1,450000,0,0,2e+05,70000,80000,1e+05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.166666666666667,0.416666666666667,0.416666666666667,0,0,FALSE,FALSE,FALSE,FALSE
1334,5777,13,1,1,0,0,15,0,0,2,2019,CENTRO UNIVERSITÁRIO FACISA,private_for_profit,university_center,891,2,25,2504009,1,181862015,0,4493169.6,43724469.45,8244930.04,17418487.51,11560230.1,18670733,5793831.9,17907726.21,0,0.997229916897507,0,0,0,0.07202216066482,0,0,0.00831024930747923,0.28808864265928,0.703601108033241,0,0.335180055401662,0.595567867036011,0.0692520775623269,0,0,TRUE,FALSE,FALSE,FALSE
1336,7612,27,10,18,0,0,30,25,0.084,2,2019,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,private_nonprofit,university_center,893,4,41,4104808,1,152071193.66,40018,3729060.9,33160689.67,14541889.22,18078961.95,6065357.91,51312401.14,479635,9697873.98,0.0669975186104218,0.967741935483871,0,0.00248138957816377,0.352357320099256,0.119106699751861,0.397022332506204,0,0,0.156327543424318,0.620347394540943,0.223325062034739,0.126550868486352,0.486352357320099,0.387096774193548,0,0,TRUE,FALSE,FALSE,FALSE
1337,1418,9,0,1,0,0,10,0,0.03,1,2019,FACULDADE MATER DEI,private_for_profit,faculty,894,4,41,4118501,2,21604696.45,0,219722.31,4972919.03,1886163.85,3882396.41,824721.95,2293808.6,0,1934931.85,0,1,0,0,0.596153846153846,0.480769230769231,0,0,0.0865384615384615,0.5,0.413461538461538,0,0.125,0.567307692307692,0.307692307692308,0,0,TRUE,FALSE,FALSE,FALSE
1344,660,2,0,0,0,0,2,0,0,1,2019,FACULDADE BORGES DE MENDONÇA,private_for_profit,faculty,3248,4,42,4205407,2,6103832.31,0,0,1274089.93,1145005.41,950013.88,0,0,0,0,0,0.976190476190476,0,0,0.142857142857143,0,0.642857142857143,0,0,0,0.428571428571429,0.571428571428571,0.0476190476190476,0.619047619047619,0.333333333333333,0,0,TRUE,FALSE,FALSE,FALSE
1345,3281,8,2,11,0,0,21,0,0.161428571428571,1,2019,FACULDADE ANHANGUERA DE OSASCO,private_for_profit,faculty,16452,3,35,3534401,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38,0,0.987951807228916,0,0.162650602409639,0,0.0602409638554217,0.168674698795181,0.00602409638554217,0,0.421686746987952,0.198795180722892,0.379518072289157,0.421686746987952,0.337349397590361,0.240963855421687,0,0,TRUE,FALSE,FALSE,FALSE
1346,591,5,0,1,0,0,5,1,0.2,2,2019,FACULDADE BATISTA DE MINAS GERAIS,private_for_profit,faculty,17409,3,31,3106200,1,6319589,0,1671557,1830105,196113,1550315,0,0,0,925275,0.27027027027027,1,0,0,0.0540540540540541,0.027027027027027,0,0,0.027027027027027,0.297297297297297,0.297297297297297,0.378378378378378,0.216216216216216,0.72972972972973,0.0540540540540541,0,0,TRUE,FALSE,FALSE,FALSE
1350,2415,10,3,2,0,0,15,0,0,2,2019,FACULDADE DO VALE DO JAGUARIBE,private_for_profit,faculty,901,2,23,2301109,1,27851224.04,0,184370.48,4607784.54,2340561.45,3322841.96,6291327.08,434741.51,1490,3944618.39,0,0.989247311827957,0,0.010752688172043,0.021505376344086,0.021505376344086,0.032258064516129,0,0,0,0,1,0.172043010752688,0.462365591397849,0.365591397849462,0,0,TRUE,FALSE,FALSE,FALSE
1351,6996,37,2,19,0,0,40,18,0.13575,4,2019,CENTRO UNIVERSITÁRIO SOCIESC,private_nonprofit,university_center,902,4,42,4209102,2,1.2e+08,0,2700000,1.8e+07,23500000,16800000,4.3e+07,17950000,0,5.6e+07,0.482558139534884,0.895348837209302,0,0,0.0406976744186047,0.0755813953488372,0.0813953488372093,0,0,0.459302325581395,0.27906976744186,0.261627906976744,0.401162790697674,0.523255813953488,0.0755813953488372,0,0,TRUE,FALSE,FALSE,FALSE
1355,1473,10,2,0,0,0,12,0,0,1,2019,FACULDADES INTEGRADAS DE JAHU,private_nonprofit,faculty,271,3,35,3525300,1,27589827.16,0,1856659.91,4268609.35,2036414.95,63050.24,2220254.12,1090254.64,0,3969080.63,0,1,0,0,0.380952380952381,0.0857142857142857,0.39047619047619,0,0,0.0857142857142857,0.371428571428571,0.542857142857143,0.295238095238095,0.552380952380952,0.142857142857143,0.00952380952380953,0,TRUE,FALSE,FALSE,FALSE
1356,2422,11,3,1,0,0,15,0,0,3,2019,CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL,municipally_owned,university_center,447,3,35,3546603,2,32028687.67,0,641865.11,14067257.55,3760760.94,799012.48,8900418.8,3164426.33,0,1978676.68,0,1,0,0,0,0.0923913043478261,0.168478260869565,0.00543478260869565,0.184782608695652,0.0978260869565217,0.717391304347826,0,0.244565217391304,0.445652173913043,0.304347826086957,0.00543478260869565,0,TRUE,FALSE,FALSE,FALSE
1357,827,0,1,0,0,0,1,0,0,1,2019,INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO,state_owned,faculty,904,3,33,3304557,1,0,768654871,0,365836767.35,235340362.3,71197489.35,27685453,10464530,9494530,48635739,0,0.982456140350877,0,0,0.0701754385964912,0.0701754385964912,0.105263157894737,0.0175438596491228,0,1,0,0,0.56140350877193,0.368421052631579,0.0701754385964912,0,0,TRUE,FALSE,FALSE,FALSE
1359,2434,13,2,0,0,0,15,0,0.253333333333333,1,2019,FACULDADE CAPIXABA DE NOVA VENÉCIA,private_for_profit,faculty,2923,3,32,3203908,1,25227282.7,0,975980.66,2551498.73,995407.74,4344840.48,0,279568.12,0,9915759.08,0,1,0,0,0.483516483516484,0.164835164835165,0.032967032967033,0.010989010989011,0,0.0769230769230769,0.56043956043956,0.362637362637363,0.0879120879120879,0.296703296703297,0.615384615384615,0,0,TRUE,FALSE,FALSE,FALSE
1360,371,4,0,0,0,0,4,0,0,1,2019,iCEV - Instituto de Ensino Superior,private_for_profit,faculty,784,2,22,2211001,1,3764765.26,0,0,1270787.27,539032.91,1233174.7,210743.95,0,0,0,0,1,0,0,0,0.171428571428571,0,0,0.0285714285714286,0.0285714285714286,0.6,0.342857142857143,0.257142857142857,0.514285714285714,0.228571428571429,0,0,TRUE,FALSE,FALSE,FALSE
1362,1914,10,2,1,0,0,13,0,0.142838461538462,1,2019,CENTRO UNIVERSITÁRIO UBAENSE OZANAM COELHO,private_for_profit,university_center,907,3,31,3169901,2,52747949.06,0,4742784.2,11392789.86,3284396.01,6061234.5,5811639.26,3795326.86,95200,2683828.08,0,1,0,0,0.669491525423729,0.720338983050847,0.593220338983051,0.00847457627118644,0,0.330508474576271,0.440677966101695,0.228813559322034,0.194915254237288,0.516949152542373,0.279661016949153,0.00847457627118644,0,TRUE,FALSE,FALSE,FALSE
1363,1136,4,2,5,0,0,10,1,0.111,2,2019,FACULDADE VISCONDE DE CAIRÚ,private_nonprofit,faculty,111,2,29,2927408,1,18876567,0,0,3933926,2117488,2447418,5003912,0,0,4700456,0.0612244897959184,1,0,0,0.724489795918367,0.438775510204082,0,0,0,0.26530612244898,0.73469387755102,0,0.153061224489796,0.520408163265306,0.326530612244898,0,0,TRUE,FALSE,FALSE,FALSE
1364,4891,14,0,1,0,0,15,0,0.10448,1,2019,CENTRO UNIVERSIÁRIO UNIFTC,private_for_profit,university_center,1564,2,29,2933307,2,74712719,0,114934,7191285,1872699,6316540,2343638,18086185,0,4964641,0,1,0,0,0.75,0.34375,0.458333333333333,0,0,0.458333333333333,0.541666666666667,0,0.28125,0.614583333333333,0.104166666666667,0,0,TRUE,FALSE,FALSE,FALSE
1365,8981,37,14,3,0,0,48,6,0.0625833333333333,5,2019,CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,private_nonprofit,university_center,144,3,35,3550308,2,165611184.81,7158259.55,10795851.35,72902819.33,20251298.07,14546322.04,65424715.84,8194233.19,8623747.11,14347253.42,0.0893719806763285,0.956521739130435,0,0.0410628019323672,0.128019323671498,0.193236714975845,0.193236714975845,0,0.330917874396135,0.0579710144927536,0.231884057971015,0.379227053140097,0.352657004830918,0.504830917874396,0.142512077294686,0,0,TRUE,TRUE,TRUE,FALSE
1373,312,2,1,0,0,0,3,0,0,1,2019,FACULDADE CASA BRANCA,private_for_profit,faculty,909,3,35,3510807,1,1215753.8,0,58487.52,441499.98,180895.19,242787.59,26213.17,31231.2,14004.38,719229.36,0,1,0,0,0.611111111111111,0.555555555555556,0.166666666666667,0,0.222222222222222,0.222222222222222,0.555555555555556,0,0.222222222222222,0.777777777777778,0,0,0,TRUE,FALSE,FALSE,FALSE
1374,1747,12,2,1,0,0,15,0,0.0266666666666667,1,2019,FACULDADE DE GUARANTÃ DO NORTE,private_for_profit,faculty,17217,5,51,5104104,1,6865985,0,255000,1325958.35,1345645.66,917656,450000,1300000,1800000,0,0,1,0,0,0.640625,0.09375,0.265625,0,0.421875,0.046875,0.4375,0.09375,0.125,0.71875,0.15625,0,0,TRUE,FALSE,FALSE,FALSE
1375,632,3,2,2,0,0,7,0,0,1,2019,FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA,private_nonprofit,faculty,910,5,51,5101258,2,7950800,0,662889,3553724,1435870,1859962,0,0,0,1764133,0,1,0,0,0.888888888888889,0,0,0,0.222222222222222,0.166666666666667,0.611111111111111,0,0.111111111111111,0.527777777777778,0.361111111111111,0,0,TRUE,FALSE,FALSE,FALSE
1379,3526,12,2,0,0,0,14,0,0.156428571428571,2,2019,FACULDADES INTEGRADAS SÃO PEDRO,private_nonprofit,faculty,789,3,32,3205309,1,50962367,0,3810232,11754533,2400839,9271781,17681632,313943,2e+05,3056154,0,1,0,0,0.244755244755245,0.328671328671329,0,0,0,0.531468531468532,0.468531468531469,0,0.216783216783217,0.741258741258741,0.041958041958042,0,0,TRUE,FALSE,FALSE,FALSE
1381,2586,16,1,11,0,0,28,0,0.0932142857142857,2,2019,Faculdade Martha Falcão Wyden,private_for_profit,faculty,914,1,13,1302603,2,30379357.55,0,1612434.25,5474768.68,2228553.18,4972019.35,13756558.2,734731.76,0,965440.98,0,1,0,0,0,0.0140845070422535,0,0,0.00704225352112676,0.0140845070422535,0.47887323943662,0.5,0.140845070422535,0.830985915492958,0.028169014084507,0,0,TRUE,FALSE,FALSE,FALSE
1382,136,2,1,0,0,0,3,0,0.2,1,2019,Faculdades EST,private_nonprofit,faculty,915,4,43,4318705,2,4774831.8,1028044.9,1155742.3,2602122.8,1566441.9,1054008.89,515114.41,440769.87,551682.74,189748.64,0,1,0.0384615384615385,0.384615384615385,0.423076923076923,0.5,0.5,0.115384615384615,0.384615384615385,0,0.269230769230769,0.346153846153846,0.5,0.346153846153846,0.153846153846154,0,0,TRUE,TRUE,TRUE,FALSE
1383,610,2,1,3,0,0,6,0,0,1,2019,FACULDADE JOSÉ LACERDA FILHO DE CIÊNCIAS APLICADAS,private_nonprofit,faculty,916,2,26,2607208,2,1552143.6,0,0,439262.41,210430.51,295677.73,125534.78,123456.89,50354.89,547987,0,1,0,0,0.621621621621622,0.351351351351351,0.27027027027027,0.0540540540540541,0,0.675675675675676,0.324324324324324,0,0.162162162162162,0.486486486486487,0.351351351351351,0,0,TRUE,FALSE,FALSE,FALSE
1384,1859,4,0,3,0,0,7,0,0,1,2019,FACULDADE SANTA HELENA,private_nonprofit,faculty,917,2,26,2611606,1,5531745.64,0,0,1025365.86,577602.6,512949.72,0,0,0,2416224.57,0,1,0,0,0,0.135593220338983,0,0,0,0.322033898305085,0.677966101694915,0,0.101694915254237,0.610169491525424,0.288135593220339,0,0,TRUE,FALSE,FALSE,FALSE
1385,58,2,0,1,0,0,3,0,0.2,1,2019,FACULDADES INTEGRADAS IPEP,private_nonprofit,faculty,766,3,35,3550308,2,788469.56,0,0,195953.8,98665.46,134041.88,183617.35,0,31661.21,48035.61,0,1,0,0,0,0,0,0,0,0,1,0,0.166666666666667,0.0833333333333333,0.75,0,0,TRUE,FALSE,FALSE,FALSE
1386,2976,15,0,12,0,0,27,0,0.0722222222222222,2,2019,FACULDADE ESAMC CAMPINAS,private_for_profit,faculty,918,3,35,3509502,2,18619216.92,0,12600165.84,12600165.84,1960150.59,5804274.85,7801213.57,1575000,675000,0,0,1,0,0,0,0,0,0,0.113095238095238,0.0357142857142857,0.178571428571429,0.672619047619048,0.101190476190476,0.488095238095238,0.410714285714286,0,0,TRUE,FALSE,FALSE,FALSE
1387,245,3,0,2,0,0,5,0,0.2,1,2019,FACULDADE PENTÁGONO - FAPEN,private_for_profit,faculty,919,3,35,3547809,2,981218.72,0,0,141355.06,118725.32,140308.19,0,0,0,18344.62,0,1,0,0,0,0,0,0,0,0.0833333333333333,0.6875,0.229166666666667,0.0625,0.5625,0.375,0,0,TRUE,FALSE,FALSE,FALSE
1388,12111,37,29,62,0,0,95,33,0.2,14,2019,CENTRO UNIVERSITÁRIO SUMARÉ,private_for_profit,university_center,920,3,35,3550308,1,58772748.95,0,1291276.19,9958558.51,7868727.74,7531811.11,26329675.6,197185.25,253134.12,8922981.95,0.0151057401812689,0.981873111782477,0,0,0.0211480362537764,0.0453172205438067,0,0,0,0.329305135951662,0.670694864048338,0,0.16012084592145,0.631419939577039,0.208459214501511,0,0,TRUE,FALSE,FALSE,FALSE
1394,66,5,0,1,0,0,6,0,0.2,1,2019,FACULDADE CASTRO ALVES,private_for_profit,faculty,17021,2,29,2927408,2,683667,0,0,203245,190514,177031,53805,0,12921,43468,0,1,0,0,1,0,0,0,0,0,1,0,0.111111111111111,0.888888888888889,0,0,0,TRUE,FALSE,FALSE,FALSE
1395,670,4,2,0,0,0,6,0,0.2,1,2019,FACULDADE DE CALDAS NOVAS,private_for_profit,faculty,923,5,52,5204508,1,6500781.1,0,272382.02,1400182,248982,253400.58,135426.33,97783.18,12817.81,20483.2,0,1,0.0517241379310345,0.172413793103448,0.258620689655172,0.172413793103448,0.0344827586206897,0,0,0.258620689655172,0.344827586206897,0.396551724137931,0.0344827586206897,0.275862068965517,0.603448275862069,0.0862068965517242,0,TRUE,FALSE,FALSE,FALSE
1396,5733,30,4,8,0,0,35,7,0.0634285714285714,8,2019,Centro Universitário Dinâmica das Cataratas,private_for_profit,university_center,924,4,41,4108304,2,45918198.71,0,1102746.53,15020208.02,6437232.01,7510931.39,6472722.5,6466662.25,719191.35,2798955.47,0.135265700483092,1,0,0,0.671497584541063,0.603864734299517,0.231884057971015,0.207729468599034,0,0.207729468599034,0.719806763285024,0.072463768115942,0.294685990338164,0.51207729468599,0.193236714975845,0,0,TRUE,FALSE,FALSE,FALSE
1400,1707,6,1,4,0,0,11,0,0,1,2019,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,private_nonprofit,faculty,16065,4,41,4125506,1,22878711.36,0,401934.62,2409671.55,3869267.03,6256930.08,8921777.75,754257.87,0,275576.79,0,0.985294117647059,0,0,0,0.132352941176471,0,0,0,0.0294117647058824,0.602941176470588,0.367647058823529,0.0882352941176471,0.573529411764706,0.338235294117647,0,0,TRUE,FALSE,FALSE,FALSE
1401,220,2,0,0,0,0,2,0,0,1,2019,FACULDADE ADELMAR ROSADO,private_for_profit,faculty,928,2,22,2211001,1,218792.7,0,0,106705.9,36912.03,23603.02,0,0,0,19436.54,0,1,0,0,1,0.133333333333333,0.733333333333333,0.266666666666667,0.133333333333333,0.0666666666666667,0.8,0,0.2,0.466666666666667,0.333333333333333,0,0,TRUE,FALSE,FALSE,FALSE
1402,162,0,3,0,0,0,3,0,0.133333333333333,1,2019,INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS,private_for_profit,faculty,929,5,52,5221858,1,416320.24,0,0,183059.07,182027.74,112957.86,70720,0,0,0,0,1,0,0.736842105263158,0,0.0526315789473684,0,0,0,0,0,1,0.157894736842105,0.263157894736842,0.578947368421053,0,0,TRUE,FALSE,FALSE,FALSE
1403,613,6,1,0,0,0,7,0,0.112857142857143,1,2019,FACULDADE DE PIMENTA BUENO,private_for_profit,faculty,930,1,11,1100189,1,6777293,0,186795,1350621,914883,703852,1813478,44798,0,1822968,0,1,0,0,0.3,0.3,0,0,0,0.025,0.3,0.675,0.15,0.275,0.575,0,0,TRUE,FALSE,FALSE,FALSE
1404,450,10,3,0,0,0,11,2,0.0181818181818182,2,2019,FACULDADE DE PIRACANJUBA,private_for_profit,faculty,931,5,52,5217104,1,2045798.21,0,1e+06,506660.15,190320,256183.13,120000,250000,45000,110000,0.838709677419355,1,0,0,0,0,0,0,0.032258064516129,0.161290322580645,0.516129032258065,0.290322580645161,0.645161290322581,0.354838709677419,0,0,0,TRUE,FALSE,FALSE,FALSE
1409,1523,14,0,6,0,0,20,0,0.2,1,2019,FACULDADE DO CENTRO LESTE,private_for_profit,faculty,932,3,32,3205002,1,12417690.35,0,139861.79,4247951.4,939824.48,4901687.6,2848549.84,298104.32,195125.92,1168117.87,0,1,0,0,0,0.192307692307692,0,0,0,0.128205128205128,0.358974358974359,0.512820512820513,0.115384615384615,0.692307692307692,0.192307692307692,0,0,TRUE,FALSE,FALSE,FALSE
1410,1653,8,0,2,0,0,10,0,0.2,1,2019,Faculdade Área1 Wyden,private_for_profit,faculty,1174,2,29,2927408,1,219765706.33,0,146924998.62,46543941.75,19603398.91,45420656.21,83631823.98,14464452.97,0,19768440.62,0,1,0,0,0,0,0,0,0,0.0444444444444444,0.866666666666667,0.0888888888888889,0.233333333333333,0.755555555555556,0.0111111111111111,0,0,TRUE,FALSE,FALSE,FALSE
1411,873,4,0,0,0,0,4,0,0,1,2019,FACULDADE DOIS DE JULHO,private_nonprofit,faculty,935,2,29,2927408,1,7689189.49,0,168398.16,1506761.28,1474000.44,2533647.46,1755743.76,36238.09,0,549013.08,0,1,0,0,0,0.0163934426229508,0,0,0,0.0655737704918033,0.344262295081967,0.59016393442623,0.0983606557377049,0.540983606557377,0.360655737704918,0,0,TRUE,FALSE,FALSE,FALSE
1412,2934,14,1,4,0,0,19,0,0.174210526315789,1,2019,FACULDADE ANHANGUERA DE JUNDIAÍ,private_for_profit,faculty,16452,3,35,3525904,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38,0,0.95,0.0222222222222222,0.205555555555556,0.0888888888888889,0.0777777777777778,0.227777777777778,0,0,0.405555555555556,0.25,0.344444444444444,0.411111111111111,0.294444444444444,0.294444444444444,0,0,TRUE,FALSE,FALSE,FALSE
1413,267,3,1,0,0,0,4,0,0,1,2019,FACULDADE DE PRIMAVERA,private_nonprofit,faculty,937,3,35,3544251,1,570741.23,0,0,249070.82,80529.48,174901.67,0,0,0,237401.77,0,1,0,0,0.736842105263158,0.0526315789473684,0,0,0.0526315789473684,0.0526315789473684,0.631578947368421,0.263157894736842,0.105263157894737,0.315789473684211,0.578947368421053,0,0,TRUE,FALSE,FALSE,FALSE
1414,7669,21,10,6,0,0,19,18,0,3,2019,CENTRO UNIVERSITÁRIO SÃO LUCAS,private_for_profit,university_center,938,1,11,1100205,1,130029208.51,0,914256.87,24825444.39,12601987.53,21655826.16,33537499.04,5946574.32,0,10790238.85,0.1,0.873684210526316,0,0,0.5,0.6,0.289473684210526,0.0368421052631579,0,0.310526315789474,0.689473684210526,0,0.263157894736842,0.536842105263158,0.2,0,0,TRUE,FALSE,FALSE,FALSE
1417,174,4,1,0,0,0,5,0,0.2,1,2019,FACULDADE CNEC CAMPO LARGO,private_nonprofit,faculty,407,4,41,4104204,1,349236270.81,494225.04,24635308.31,148751181.65,61371761.13,5298224.23,16906426.05,4196128.03,0,96667425.6,0,1,0,0,0.032258064516129,0.032258064516129,0,0,0,0.290322580645161,0.354838709677419,0.354838709677419,0.32258064516129,0.419354838709677,0.258064516129032,0,0,TRUE,TRUE,FALSE,FALSE
1418,5283,18,3,4,0,0,25,0,0.152,1,2019,CENTRO UNIVERSITÁRIO TOLEDO,private_for_profit,university_center,85,3,35,3502804,1,38880843.52,1e+06,5811654.18,10235557.23,4356446.6,7247129.22,10294049.02,1285921.28,700167.41,19371135.2,0,1,0,0,0.36,0.14,0.373333333333333,0.373333333333333,0,0.213333333333333,0.4,0.386666666666667,0.2,0.646666666666667,0.153333333333333,0,0,TRUE,FALSE,FALSE,FALSE
1419,4410,7,0,7,0,0,14,0,0.120464285714286,1,2019,CENTRO UNIVERSITÁRIO CURITIBA,private_for_profit,university_center,325,4,41,4106902,2,100597427.18,0,1000783.9,22172517.08,16765389.15,16564698.16,0,581936.64,459968.77,16864421.94,0,0.991596638655462,0,0.0588235294117647,0.373949579831933,0.516806722689076,0.256302521008403,0,0,0.277310924369748,0.588235294117647,0.134453781512605,0.310924369747899,0.588235294117647,0.100840336134454,0,0,TRUE,FALSE,FALSE,FALSE
1420,699,5,5,1,0,0,11,0,0,1,2019,FACULDADES DE DRACENA,municipally_owned,faculty,343,3,35,3514403,2,17075072.73,0,209598,5121239.84,494158.8,1267932.58,2362723.76,1223484.67,0,0,0,0.988888888888889,0,0,0.1,0.3,0.0444444444444444,0,0,0.244444444444444,0.244444444444444,0.511111111111111,0.177777777777778,0.366666666666667,0.455555555555556,0,0,TRUE,FALSE,FALSE,FALSE
1422,28466,53,11,28,0,0,78,14,0,10,2019,CENTRO UNIVERSITÁRIO DO NORTE,private_for_profit,university_center,656,1,13,1302603,2,24500870.42,0,308563.22,4636219.16,1532536.91,5503425.08,1444567.21,428479.65,0,10524117.64,0.204472843450479,0.993610223642172,0,0,0,0,0,0,0,0.354632587859425,0.348242811501597,0.297124600638978,0.10223642172524,0.597444089456869,0.300319488817891,0,0,TRUE,FALSE,FALSE,FALSE
1423,3077,19,1,10,0,0,30,0,0.2,1,2019,Faculdade Ideal Wyden,private_for_profit,faculty,941,1,15,1501402,2,65667500,0,856660,7264308,2239304,5607967,7532147,710000,104234,1098833,0,1,0,0,0,0,0,0,0,0.0754716981132076,0.490566037735849,0.433962264150943,0.216981132075472,0.688679245283019,0.0943396226415094,0,0,TRUE,FALSE,FALSE,FALSE
